"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.47537254793491
1.005,-1.38413772557946
1.01,-1.29921751016618
1.015,-1.22054285244228
1.02,-1.14802620609364
1.025,-1.08156184667891
1.03,-1.02102580596755
1.035,-0.966275605391886
1.04,-0.917149938090782
1.045,-0.873468423466184
1.05,-0.835031538606931
1.055,-0.801620815239139
1.06,-0.772999377322078
1.065,-0.748912881575768
1.07,-0.729090909880901
1.075,-0.713248847589912
1.08,-0.701090264530344
1.085,-0.692309795352599
1.09,-0.686596492741071
1.095,-0.683637601222713
1.1,-0.683122671787748
1.105,-0.684747909797823
1.11,-0.688220622775245
1.115,-0.693263613142327
1.12,-0.69961934648492
1.125,-0.7070537209571
1.13,-0.715359269960696
1.135,-0.72435764920486
1.14,-0.733901290385102
1.145,-0.743874145310676
1.15,-0.754191493298168
1.155,-0.764798836926555
1.16,-0.775669962155385
1.165,-0.786804283733109
1.17,-0.798223631835996
1.175,-0.809968658234952
1.18,-0.822095048737088
1.185,-0.834669723510145
1.19,-0.847767189874256
1.195,-0.861466185984882
1.2,-0.875846721831217
1.205,-0.890987589557479
1.21,-0.906964381359951
1.215,-0.923848022614299
1.22,-0.941703802174075
1.225,-0.960590861890359
1.23,-0.980562093569419
1.235,-1.00166438348625
1.24,-1.02393914146941
1.245,-1.04742305253336
1.25,-1.0721489930271
1.255,-1.09814705929992
1.26,-1.12544566409045
1.265,-1.15407266349226
1.27,-1.18405648488581
1.275,-1.21542723325274
1.28,-1.2482177595639
1.285,-1.28246468030326
1.29,-1.3182093416302
1.295,-1.35549872519751
1.3,-1.39438629530503
1.305,-1.43493278896047
1.31,-1.47720695164084
1.315,-1.52128622220092
1.32,-1.56725737055537
1.325,-1.61521709154862
1.33,-1.66527255790711
1.335,-1.71754193439623
1.34,-1.77215485434201
1.345,-1.82925285856516
1.35,-1.88898979555519
1.355,-1.95153218041602
1.36,-2.01705950877754
1.365,-2.08576452051299
1.37,-2.15785340677094
1.375,-2.23354595254694
1.38,-2.31307560582939
1.385,-2.39668946329341
1.39,-2.48464816163481
1.395,-2.57722566298308
1.4,-2.67470892245822
1.405,-2.77739742589813
1.41,-2.88560258612396
1.415,-2.99964698687315
1.42,-3.11986346473524
1.425,-3.24659402107707
1.43,-3.38018855800609
1.435,-3.52100343482804
1.44,-3.66939984407696
1.445,-3.82574200885653
1.45,-3.99039520567772
1.455,-4.16372361888504
1.46,-4.34608803373048
1.465,-4.53784337470372
1.47,-4.7393360932972
1.475,-4.95090140435323
1.48,-5.17286036181539
1.485,-5.4055167523355
1.49,-5.64915376797775
1.495,-5.90403039636209
1.5,-6.17037743712185
1.505,-6.44839301659197
1.51,-6.73823742727257
1.515,-7.04002706392697
1.52,-7.35382716343071
1.525,-7.67964298028986
1.53,-8.01740894443643
1.535,-8.36697525426646
1.54,-8.72809126019424
1.545,-9.10038490090971
1.55,-9.48333738166043
1.555,-9.87625225784113
1.56,-10.2782181508249
1.565,-10.6880645420294
1.57,-11.1043105611528
1.575,-11.525107534827
1.58,-11.9481774518818
1.585,-12.3707515962939
1.59,-12.7895165099995
1.595,-13.2005781161739
1.6,-13.5994588466099
1.605,-13.9811459814367
1.61,-14.3402103874724
1.615,-14.6710110675921
1.62,-14.9679901158133
1.625,-15.2260440446721
1.63,-15.4409336063809
1.635,-15.6096721241938
1.64,-15.7308218195875
1.645,-15.8046367909963
1.65,-15.8330209657211
1.655,-15.819310540054
1.66,-15.7679280982021
1.665,-15.6839766042872
1.67,-15.5728411373164
1.675,-15.4398492681053
1.68,-15.290016970323
1.685,-15.1278848522701
1.69,-14.9574342898232
1.695,-14.7820656078161
1.7,-14.6046191237488
1.705,-14.4274221745034
1.71,-14.2523490650291
1.715,-14.0808848130801
1.72,-13.9141869114578
1.725,-13.7531418618697
1.73,-13.5984149889398
1.735,-13.4504931654357
1.74,-13.3097207381364
1.745,-13.176329285528
1.75,-13.0504619779491
1.755,-12.9321933293611
1.76,-12.8215450822422
1.765,-12.718498887909
1.77,-12.6230063547974
1.775,-12.5349969486972
1.78,-12.4543841476624
1.785,-12.3810701828986
1.79,-12.3149496359126
1.795,-12.2559121110974
1.8,-12.2038441607217
1.805,-12.1586306048016
1.81,-12.1201553603927
1.815,-12.088301872367
1.82,-12.0629532197824
1.825,-12.0439919577122
1.83,-12.0312997432132
1.835,-12.0247567854091
1.84,-12.0242411530279
1.845,-12.0296279677812
1.85,-12.0407885084347
1.855,-12.0575892480616
1.86,-12.0798908456129
1.865,-12.1075471124253
1.87,-12.1404039745083
1.875,-12.1782984522828
1.88,-12.221057680799
1.885,-12.2684979952281
1.89,-12.3204241085042
1.895,-12.3766284102531
1.9,-12.4368904184537
1.905,-12.5009764174496
