"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.18811434226515
2,3.18038430909864
4,3.17231378810711
6,3.16438401350749
8,3.15703734874683
10,3.15065373223537
12,3.14552689536616
14,3.14184170610586
16,3.13965406420943
18,3.13887471463715
20,3.13925814157467
22,3.14039736587233
24,3.14172502608246
26,3.1425206289403
28,3.14192337059645
30,3.13894951521115
32,3.13251302001835
34,3.12144794234808
36,3.10453115747429
38,3.08050403840401
40,3.04809196673377
42,3.00602081739825
44,2.95302985012323
46,2.88788071361825
48,2.80936250139172
50,2.71629297698944
52,2.60751620675935
54,2.48189690190038
56,2.33831178467521
58,2.17563826420157
60,1.99274064310678
62,1.78845398410401
64,1.56156564959769
66,1.31079438946131
68,1.03476669101637
70,0.731989916996619
72,0.400821535249146
74,0.0394334791869042
76,-0.354229639648717
78,-0.782500125321096
80,-1.24804670045966
82,-1.75394651384768
84,-2.30377272226413
86,-2.90170098807366
88,-3.5526378437435
90,-4.26237172010316
92,-5.03774090889586
94,-5.88679564185581
96,-6.81888895921439
98,-7.84452694723935
100,-8.97455450065658
102,-10.2176331811022
104,-11.5735033609534
106,-13.0164542859507
108,-14.4596160212478
110,-15.700331403284
112,-16.4174036622759
114,-16.3734848412616
116,-15.6732598139021
118,-14.641301152349
120,-13.5417612923133
122,-12.5065088342448
124,-11.5832756224122
126,-10.7816922151374
128,-10.0969401397252
130,-9.51982758231753
132,-9.04071124117424
134,-8.65087450831101
136,-8.34289900989104
138,-8.11065885997198
140,-7.94919149433249
142,-7.85454538595984
144,-7.82364227997969
146,-7.85416635802428
148,-7.94448311159746
150,-8.09358765873538
152,-8.30108204279896
154,-8.56718219676813
156,-8.89275721172256
158,-9.27940626458279
160,-9.72958229040988
162,-10.2467767687082
164,-10.8357877511725
166,-11.5031049792792
168,-12.2574639435659
170,-13.1106483008488
172,-14.0786603698517
174,-15.183428551653
176,-16.4552334096746
178,-17.9357660809618
180,-19.6799776952312
