"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.43596183714189
2,3.40805385577661
4,3.37829530246185
6,3.34721617997851
8,3.31534412559558
10,3.28318434647589
12,3.25119775555984
14,3.21977829226162
16,3.18923062641938
18,3.15974957416805
20,3.1314025665163
22,3.10411638431726
24,3.07766910595986
26,3.05168782872221
28,3.02565226501376
30,2.99890383866554
32,2.97065947535306
34,2.94002894802301
36,2.90603443762335
38,2.86763091317581
40,2.8237260122806
42,2.77319828490372
44,2.71491291133616
46,2.64773427940411
48,2.57053507117687
50,2.48220173944373
52,2.38163643345653
54,2.2677555559003
56,2.1394852003459
58,1.9957537369806
60,1.83548179283281
62,1.65756981964348
64,1.46088336505617
66,1.24423606539186
68,1.00637026234544
70,0.745935009601024
72,0.461461073400553
74,0.15133233496832
76,-0.186247239585462
78,-0.553292200266405
80,-0.952081308487971
82,-1.38521233834648
84,-1.85566860961599
86,-2.36690063141958
88,-2.92292710786862
90,-3.52846043279502
92,-4.18906231544688
94,-4.91133434091506
96,-5.70314351726539
98,-6.57386767682763
100,-7.53460330743409
102,-8.59816573902846
104,-9.77841479551095
106,-11.0876587321542
108,-12.528879290217
110,-14.0748359946637
112,-15.6191546441491
114,-16.8983879155118
116,-17.5043496702635
118,-17.2117292771884
120,-16.2614507183917
122,-15.0609045619536
124,-13.8674811875079
126,-12.7841487228459
128,-11.8371986751906
130,-11.0238447935628
132,-10.3324082283344
134,-9.7498015849013
136,-9.26401723226456
138,-8.86476618575731
140,-8.5434709231493
142,-8.29306243659946
144,-8.10774546872959
146,-7.98278728097922
148,-7.91434465646217
150,-7.89932940479844
152,-7.9353083137769
154,-8.02043299069485
156,-8.15339589219781
158,-8.33341011727123
160,-8.56021191424616
162,-8.83408626919033
164,-9.1559174594811
166,-9.52726820284407
168,-9.95049319700052
170,-10.428895670842
172,-10.9669393244587
174,-11.5705328956684
176,-12.2474101994626
178,-13.0076325752533
180,-13.8642347145875
