"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.7800605965645
2,3.77974532281604
4,3.77767833749797
6,3.77409620432049
8,3.76916885884679
10,3.76298767263181
12,3.75555489305145
14,3.7467750517019
16,3.736448844229
18,3.72426984702054
20,3.70982426275306
22,3.6925936937978
24,3.67196074922249
26,3.64721711675148
28,3.61757359179645
30,3.5821714625623
32,3.5400946078564
34,3.49038167069672
36,3.43203771878735
38,3.36404488134063
40,3.28537154778929
42,3.19497981501616
44,3.09183096481239
46,2.97488883384859
48,2.84312099885334
50,2.69549773702292
52,2.53098873529889
54,2.34855751304601
56,2.14715349274619
58,1.92570160468039
60,1.6830892457855
62,1.41815033045544
64,1.12964607094513
66,0.816242004252344
68,0.476480635816647
70,0.108748891004316
72,-0.288760655281693
74,-0.718096070364582
76,-1.18160149857048
78,-1.68198372337942
80,-2.22239219567911
82,-2.80651507682811
84,-3.4386935758273
86,-4.12405532391058
88,-4.86866290581158
90,-5.67966173661043
92,-6.56538237276813
94,-7.53528270602561
96,-8.59944938321226
98,-9.76698211031155
100,-11.041658230553
102,-12.4112628529055
104,-13.8236693005496
106,-15.1433986393149
108,-16.1143050676506
110,-16.4432031385526
112,-16.0554043734147
114,-15.1806191407976
116,-14.1163110994522
118,-13.0524086853656
120,-12.0735078244084
122,-11.2070805862021
124,-10.4560090379159
126,-9.81414396392112
128,-9.27286126812749
130,-8.82361800583145
132,-8.45883982770347
134,-8.17213921922758
136,-7.95828205257191
138,-7.81307473956453
140,-7.73324158416566
142,-7.71631908795249
144,-7.76057645169568
146,-7.86496488461053
148,-8.02909648121919
150,-8.25325380030315
152,-8.53843288432123
154,-8.88642503134143
156,-9.29994633598788
158,-9.78282935280208
160,-10.3402991014994
162,-10.9793674649255
164,-11.7093979570712
166,-12.5429194914409
168,-13.4968041874946
170,-14.5939592299797
172,-15.8656455535399
174,-17.3540846877878
176,-19.1125503412437
178,-21.188050718983
180,-23.5162640794944
