"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.49472496282085
2,3.48724737737746
4,3.47878442187329
6,3.46979111725262
8,3.46068009994296
10,3.45179930850469
12,3.4434098598391
14,3.43566538372403
16,3.42859408912165
18,3.42208472311666
20,3.41587735385612
22,3.40955958011774
24,3.40256837575155
26,3.39419736183347
28,3.38360891088886
30,3.36985016879269
32,3.35187186139448
34,3.32854864847208
36,3.2986997941844
38,3.26110902352041
40,3.21454260200138
42,3.15776488139588
44,3.08955076943709
46,3.00869478363725
48,2.91401652227106
50,2.8043625203847
52,2.67860455212524
54,2.53563449391046
56,2.3743558796308
58,2.19367226376022
60,1.99247246509685
62,1.76961269556746
64,1.52389548563884
66,1.25404519817238
68,0.958679770643915
70,0.636278132554784
72,0.285142497640798
74,-0.0966455880935372
76,-0.511276972976885
78,-0.961276460605791
80,-1.44957693595999
82,-1.97960961257851
84,-2.55541490499625
86,-3.18177935266912
88,-3.86440445939741
90,-4.6101120295828
92,-5.42708438478725
94,-6.32511855462489
96,-7.31582007443094
98,-8.41251921121106
100,-9.62931394707016
102,-10.9776444710948
104,-12.4562428627737
106,-14.024589424005
108,-15.5437531738633
110,-16.6991460695906
112,-17.0782072349909
114,-16.5680091208032
116,-15.5038663996791
118,-14.2760640865168
120,-13.0967779787457
122,-12.0423446991432
124,-11.1281033585993
126,-10.3476783120366
128,-9.68875063195027
130,-9.13870427777388
132,-8.68640154688237
134,-8.32255573740114
136,-8.03963151978058
138,-7.83161705027839
140,-7.6937905146377
142,-7.62252059491871
144,-7.61510983113366
146,-7.66967958746955
148,-7.78509285996783
150,-7.96091164492554
152,-8.197387180666
154,-8.49548342955379
156,-8.85693651406414
158,-9.28435547164343
160,-9.78137266071299
162,-10.3528552130367
164,-11.00519107203
166,-11.7466610461911
168,-12.5878919363731
170,-13.5423258063079
172,-14.6264500295012
174,-15.8589503408022
176,-17.256181177421
178,-18.8161130066191
180,-20.4695191383367
