"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.41570383216352
2,3.38908650272174
4,3.36063662753511
6,3.33093021553017
8,3.30054372940507
10,3.27003015923423
12,3.23989335237038
14,3.21056178527709
16,3.18236316228616
18,3.15550132909905
20,3.13003696249413
22,3.10587332426872
24,3.08274805039235
26,3.06023151308128
28,3.03773179255972
30,3.01450578819735
32,2.98967554849185
34,2.96224855842132
36,2.93114052364503
38,2.89519914243201
40,2.85322744384079
42,2.80400546339374
44,2.74630928533802
46,2.67892676302142
48,2.60066950122698
50,2.51038092135626
52,2.4069404175715
54,2.28926374436451
56,2.15629985567488
58,2.00702444922062
60,1.84043046555365
62,1.65551575767418
64,1.45126809029387
66,1.2266475519398
68,0.980566369064134
70,0.711865997306747
72,0.419291226515361
74,0.101460866165327
76,-0.243165632470624
78,-0.616326522124297
80,-1.0200023009915
82,-1.45646807202377
84,-1.9283558110706
86,-2.43872916118288
88,-2.99117388695877
90,-3.58990744122712
92,-4.23991074219304
94,-4.94708308688235
96,-5.7184144058787
98,-6.56215126998321
100,-7.4878884237996
102,-8.50640750757714
104,-9.62881356372721
106,-10.8638553137832
108,-12.2107360123604
110,-13.6414161195496
112,-15.0624888160144
114,-16.2585254550409
116,-16.8976778943948
118,-16.7562389001481
120,-15.9688381835678
122,-14.8707767407851
124,-13.7190849664892
126,-12.636985648571
128,-11.6669110636481
130,-10.8157063797066
132,-10.0770504173366
134,-9.44082376963518
136,-8.89669150961166
138,-8.43532612306241
140,-8.04870791578428
142,-7.73008555531238
144,-7.47382931886535
146,-7.27526741553314
148,-7.13053807007883
150,-7.03646694427789
152,-6.99047061083296
154,-6.99048380716298
156,-7.03490758301419
158,-7.12257574653819
160,-7.25273759374161
162,-7.42505552421726
164,-7.63961669896994
166,-7.89695833058806
168,-8.19810644969266
170,-8.54462793625217
172,-8.93869495492624
174,-9.38315906973336
176,-9.88162790494949
178,-10.4385274207551
180,-11.0591115630356
