"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.51166890989917
2,3.48582723153291
4,3.4600893022372
6,3.43440481594978
8,3.40872872126786
10,3.38302418933888
12,3.35726516839813
14,3.33143842426799
16,3.30554497083683
18,3.27960080109536
20,3.25363683853236
22,3.22769804152483
24,3.20184161072924
26,3.17613427213878
28,3.15064863679031
30,3.12545867191121
32,3.10063435672481
34,3.07623563754699
36,3.0523058388124
38,3.02886472624634
40,3.00590145215231
42,2.98336763730773
44,2.96117085625831
46,2.93916879074131
48,2.91716429864007
50,2.8949016138248
52,2.8720638474974
54,2.84827190754758
56,2.82308489314778
58,2.79600196192065
60,2.76646561082793
62,2.73386626302435
64,2.69754801373358
66,2.65681535987408
68,2.610940720567
70,2.55917254763127
72,2.50074382485144
74,2.43488076001403
76,2.36081148231886
78,2.27777456797629
80,2.18502722729123
82,2.08185299656626
84,1.96756878751745
86,1.84153115582153
88,1.70314165945418
90,1.55185118737537
92,1.38716315067632
94,1.20863544230229
96,1.01588108857889
98,0.808567536514583
100,0.586414545541407
102,0.349190681071573
104,0.0967084398010393
106,-0.171181927399335
108,-0.454599790693528
110,-0.753642570354788
112,-1.06839503548216
114,-1.39893924969651
116,-1.745364905967
118,-2.10777976243064
120,-2.4863198670417
122,-2.88115924197178
124,-3.29251868893123
126,-3.7206733730111
128,-4.16595884296247
130,-4.62877514622093
132,-5.10958869187544
134,-5.60893149657386
136,-6.12739740703762
138,-6.66563481535445
140,-7.22433525230578
142,-7.80421703642867
144,-8.40600283999876
146,-9.03038956129603
148,-9.67800819716548
150,-10.3493703889732
152,-11.0447968152913
154,-11.7643203981986
156,-12.507554049442
158,-13.2735079705602
160,-14.0603348470675
162,-14.8649723564643
164,-15.6826419432843
166,-16.5061544420271
168,-17.3249776687004
170,-18.1240640682165
172,-18.8825665838165
174,-19.5728538201369
176,-20.1606883221508
178,-20.6078387349959
180,-20.878101261913
