"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.92565178225052
2,3.91449513060235
4,3.90170705596559
6,3.88750185733439
8,3.87202468452721
10,3.85533956669215
12,3.83741921215296
14,3.81813723539931
16,3.7972633416851
18,3.77446181794231
20,3.74929345661478
22,3.72122079922794
24,3.68961635488386
26,3.65377325025336
28,3.61291762187177
30,3.56622198051594
32,3.51281876377616
34,3.45181334048845
36,3.38229582649198
38,3.30335119825152
40,3.21406733125207
42,3.11354072730164
44,3.00087981586406
46,2.87520581038447
48,2.73565116661172
50,2.58135572520271
52,2.41146062721558
54,2.22510007194424
56,2.02139094600185
58,1.79942029433
60,1.55823053035675
62,1.29680219433835
64,1.01403396386034
66,0.708719493168266
68,0.379520499178742
70,0.0249353077355699
72,-0.35673819577473
74,-0.767446628873716
76,-1.20943409476632
78,-1.68530665892125
80,-2.19811179822728
82,-2.75143752389417
84,-3.34953750508522
86,-3.99749061242529
88,-4.70140579686094
90,-5.46868563686178
92,-6.30836248819363
94,-7.23151461366859
96,-8.25174026919954
98,-9.38556958996217
100,-10.6523910042642
102,-12.0725492956677
104,-13.6595047291451
106,-15.3940614056848
108,-17.1518663232166
110,-18.5651711519343
112,-19.0415302435631
114,-18.377134041935
116,-17.0641015632167
118,-15.6243218572866
120,-14.2918718602988
122,-13.1283218728896
124,-12.133128588047
126,-11.288961105869
128,-10.5765398833329
130,-9.97880245725963
132,-9.48165615777484
134,-9.07373341743608
136,-8.74592796563011
138,-8.49094905611586
140,-8.30295338254089
142,-8.17725832467126
144,-8.11012488505303
146,-8.09859670193114
148,-8.1403834793847
150,-8.23377992021473
152,-8.37761382243542
154,-8.57121919920305
156,-8.81443214107635
158,-9.1076087598288
160,-9.45166603907779
162,-9.84814785094398
164,-10.2993198107972
166,-10.8082979435577
168,-11.3792169303242
170,-12.017442824823
172,-12.7298294297057
174,-13.5249987500129
176,-14.4135724097204
178,-15.4081348814781
180,-16.5223149318021
