"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.38619142717596
2,3.34867631870178
4,3.3131340493269
6,3.27971274986753
8,3.24854300560424
10,3.21973648743559
12,3.19338388104427
14,3.169552106664
16,3.14828086280074
18,3.12957857387578
20,3.11341787184591
22,3.09973079193278
24,3.08840390822858
26,3.07927367113129
28,3.07212223028975
30,3.06667402970683
32,3.06259344301983
34,3.05948367603505
36,3.05688710214226
38,3.05428711865161
40,3.05111152493891
42,3.04673733453472
44,3.04049685129987
46,3.03168477219961
48,3.01956603177242
50,3.00338407958686
52,2.98236928244865
54,2.9557471659199
56,2.92274625080585
58,2.88260529426209
60,2.83457980614943
62,2.77794777351713
64,2.71201458474764
66,2.63611719626821
68,2.54962762648622
70,2.45195589269112
72,2.34255252712648
74,2.22091081911275
76,2.08656893231111
78,1.93911204144057
80,1.77817462237716
82,1.60344301466733
84,1.41465835676215
86,1.21161997197073
88,0.994189257073936
90,0.762294095255959
92,0.515933779835225
94,0.255184394521901
96,-0.0197954509347306
98,-0.308758684010231
100,-0.611363844993219
102,-0.927169452262857
104,-1.25562900132139
106,-1.59608700777459
108,-1.94777656522707
110,-2.30981893806391
112,-2.68122573825041
114,-3.06090423509388
116,-3.4476663070831
118,-3.84024145554168
120,-4.23729415312839
122,-4.63744559284044
124,-5.03929963868945
126,-5.44147247030324
128,-5.84262508327317
130,-6.24149748754374
132,-6.63694317627255
134,-7.02796225675231
136,-7.41373157572396
138,-7.79363025174181
140,-8.16725924478584
142,-8.53445392304555
144,-8.89528898355601
146,-9.25007548853419
148,-9.59935012994488
150,-9.94385707283086
152,-10.2845228060957
154,-10.6224243136355
156,-10.9587505456856
158,-11.2947566021701
160,-11.6317092183635
162,-11.9708210460638
164,-12.3131698284591
166,-12.6595968703995
168,-13.0105772697844
170,-13.3660524257307
172,-13.7252139502167
174,-14.0862285279881
176,-14.4458978956469
178,-14.7992610540564
180,-15.1391730593712
