"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.51032731229109
2,3.4874523201542
4,3.46315050833923
6,3.4373523671305
8,3.41000181703588
10,3.38105878952236
12,3.35050161375176
14,3.31832913756843
16,3.2845624922858
18,3.24924639243791
20,3.21244984527332
22,3.17426613239984
24,3.13481191997476
26,3.09422535670477
28,3.05266303319207
30,3.01029570405419
32,2.96730271729295
34,2.92386515400271
36,2.88015775453715
38,2.83633979160128
40,2.79254514117606
42,2.74887189145857
44,2.70537190928484
46,2.66204084328296
48,2.61880907429699
50,2.57553411939483
52,2.53199495229444
54,2.48788862089594
56,2.44282942707458
58,2.39635079455912
60,2.3479098003119
62,2.29689419743419
64,2.24263162669613
66,2.18440061029064
68,2.12144285244217
70,2.05297633970269
72,1.97820873747104
74,1.89635061330434
76,1.8066280744914
78,1.70829447870555
80,1.60064095417744
82,1.48300554271118
84,1.35478084969938
86,1.21542014665549
88,1.06444192206368
90,0.901432915461862
92,0.726049698699921
94,0.53801888909879
96,0.337136094039288
98,0.123263697703843
100,-0.103672389482606
102,-0.343686887797173
104,-0.596740068262827
106,-0.862743277237303
108,-1.14156488855186
110,-1.43303648494965
112,-1.73695904746228
114,-2.05310890785472
116,-2.38124319715291
118,-2.72110450443816
120,-3.07242444624454
122,-3.43492583922801
124,-3.80832316767137
126,-4.19232104219144
128,-4.58661035490076
130,-4.99086184632362
132,-5.40471680682403
134,-5.82777463613618
136,-6.25957697530905
138,-6.69958810424515
140,-7.14717126666667
142,-7.60156055001954
144,-8.06182792635339
146,-8.52684507995976
148,-8.99523975437601
150,-9.4653466142312
152,-9.93515313324184
154,-10.4022419141608
156,-10.8637322644487
158,-11.316225925677
160,-11.7557646383443
162,-12.1778105712755
164,-12.5772640402137
166,-12.9485353137
168,-13.2856869532329
170,-13.582657960227
172,-13.8335692960578
174,-14.0330921566055
176,-14.1768389912452
178,-14.2617195282116
180,-14.2861985140537
