"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.78183912678978
2,3.75823629363903
4,3.73350405684861
6,3.70760116189669
8,3.68049733824073
10,3.65217514669204
12,3.62263154827568
14,3.59187913111922
16,3.55994691808488
18,3.52688066596633
20,3.49274255888985
22,3.45761019602035
24,3.42157477871353
26,3.38473841661568
28,3.34721049717457
30,3.30910309911658
32,3.27052547714949
34,3.23157770066343
36,3.19234359030595
38,3.15288315842638
40,3.11322481686786
42,3.07335766224128
44,3.03322417865355
46,2.99271370597117
48,2.95165700509552
50,2.90982221001745
52,2.86691239211896
54,2.82256488056832
56,2.7763523911116
58,2.72778592262351
60,2.67631929487723
62,2.62135512929907
64,2.56225202197086
66,2.49833262712501
68,2.42889235942499
70,2.3532084317176
72,2.27054896737738
74,2.18018195779469
76,2.08138387101696
78,1.97344775278011
80,1.85569069302374
82,1.72746055759329
84,1.58814190552521
86,1.437161027408
88,1.27399005084232
90,1.09815006643024
92,0.909213233609339
94,0.706803831580676
96,0.490598227979062
98,0.260323747999396
100,0.015756440388051
102,-0.243282245252133
104,-0.516929832557237
106,-0.805288178816856
108,-1.10842972406651
110,-1.4264044945045
112,-1.75924768611914
114,-2.10698761323206
116,-2.46965376619025
118,-2.84728468518721
120,-3.2399353258384
122,-3.6476835691991
124,-4.0706355163668
126,-4.50892920666837
128,-4.9627364083939
130,-5.43226215026479
132,-5.91774168691437
134,-6.41943461785603
136,-6.93761590101648
138,-7.47256351281124
140,-8.02454250090977
142,-8.59378514753599
144,-9.18046690443849
146,-9.78467766772078
148,-10.4063878181131
150,-11.0454082339894
152,-11.7013431400932
154,-12.3735340911168
156,-13.0609924427531
158,-13.7623160672366
160,-14.4755834267517
162,-15.1982139013155
164,-15.9267769473269
166,-16.6567241078247
168,-17.3820083906015
170,-18.0945499428504
172,-18.7835176381382
174,-19.4344482869928
176,-20.0283585619324
178,-20.5412564238775
180,-20.9447939113242
