"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.52161667104053
1.005,-1.39965756154539
1.01,-1.29424558738441
1.015,-1.20278620899373
1.02,-1.12315505731192
1.025,-1.05361722201317
1.03,-0.992758433126424
1.035,-0.93942724863076
1.04,-0.892686900619193
1.045,-0.851775343129712
1.05,-0.816072117343212
1.055,-0.78507080670142
1.06,-0.758356041187783
1.065,-0.73558419792821
1.07,-0.716467120473386
1.075,-0.70075833559533
1.08,-0.688241381986091
1.085,-0.67871997929245
1.09,-0.672009858245604
1.095,-0.667932143001711
1.1,-0.666308224909923
1.105,-0.666956092781572
1.11,-0.669688089099425
1.115,-0.674310046450488
1.12,-0.680621727277373
1.125,-0.688418447895084
1.13,-0.697493720972902
1.135,-0.707642706366254
1.14,-0.718666225133641
1.145,-0.730375071452917
1.15,-0.742594355616551
1.155,-0.755167629439976
1.16,-0.76796058170427
1.165,-0.780864141802612
1.17,-0.793796889116065
1.175,-0.806706727705438
1.18,-0.819571844876345
1.185,-0.832401023358363
1.19,-0.845233417120173
1.195,-0.858137928887668
1.2,-0.871212343521074
1.205,-0.884582377136924
1.21,-0.89840079965833
1.215,-0.912846781159984
1.22,-0.928125602737189
1.225,-0.944468863115124
1.23,-0.962135304692119
1.235,-0.981412378270994
1.24,-1.00261866445884
1.245,-1.02610727032954
1.25,-1.05227031912234
1.255,-1.08154464187749
1.26,-1.11441875082501
1.265,-1.15144110335266
1.27,-1.19322951437341
1.275,-1.24048127764559
1.28,-1.29398299921579
1.285,-1.35461813589392
1.29,-1.4233684496169
1.295,-1.501302526413
1.3,-1.58953940835151
1.305,-1.68916725932342
1.31,-1.80108493932624
1.315,-1.92571882222601
1.32,-2.06255322761125
1.325,-2.20941741587605
1.33,-2.36153546916269
1.335,-2.51053590640202
1.34,-2.64398851974389
1.345,-2.74645891096472
1.35,-2.80299427934981
1.355,-2.80459799067523
1.36,-2.75293989661656
1.365,-2.66078515466551
1.37,-2.54741150210335
1.375,-2.43212688270685
1.38,-2.32966525526427
1.385,-2.24880393529548
1.39,-2.1932577275335
1.395,-2.16336827854317
1.4,-2.15764439313963
1.405,-2.17383382531272
1.41,-2.20955084846332
1.415,-2.26259028316324
1.42,-2.33105279493312
1.425,-2.41336936828564
1.43,-2.50827832205752
1.435,-2.61478419875611
1.44,-2.73211328376367
1.445,-2.85967239423251
1.45,-2.99701335775717
1.455,-3.14380356130724
1.46,-3.29980206501619
1.465,-3.46484046838168
1.47,-3.63880768087453
1.475,-3.82163782712543
1.48,-4.0133006313984
1.485,-4.21379374144799
1.49,-4.42313655359285
1.495,-4.64136518453065
1.5,-4.86852830119148
1.505,-5.10468356963873
1.51,-5.34989451995322
1.515,-5.60422764828144
1.52,-5.86774959149889
1.525,-6.14052421549451
1.53,-6.42260945575303
1.535,-6.71405373915997
1.54,-7.01489179895143
1.545,-7.32513967044582
1.55,-7.64478862353836
1.555,-7.97379774894012
1.56,-8.31208486925261
1.565,-8.65951539449179
1.57,-9.01588868746181
1.575,-9.38092145283079
1.58,-9.75422762431756
1.585,-10.1352942125952
1.59,-10.5234526167358
1.595,-10.9178450308094
1.6,-11.3173858468182
1.605,-11.7207184357714
1.61,-12.1261684676624
1.615,-12.5316961034279
1.62,-12.9348510362782
1.625,-13.3327364899285
1.63,-13.721990766352
1.635,-14.0987973909169
1.64,-14.4589365789323
1.645,-14.797890492309
1.65,-15.1110111687188
1.655,-15.3937519268641
1.66,-15.6419503936006
1.665,-15.8521359711171
1.67,-16.0218208320976
1.675,-16.1497270656196
1.68,-16.2359080076696
1.685,-16.2817397200529
1.69,-16.2897843370205
1.695,-16.2635521808841
1.7,-16.2072060364964
1.705,-16.1252547318064
1.71,-16.0222754737081
1.715,-15.9026901506463
1.72,-15.7706056350765
1.725,-15.6297159866167
1.73,-15.4832569862179
1.735,-15.3340003453143
1.74,-15.1842749997395
1.745,-15.0360047291056
1.75,-14.8907538340361
1.755,-14.7497750579318
1.76,-14.614056010942
1.765,-14.4843619346033
1.77,-14.3612737620204
1.775,-14.245221163294
1.78,-14.136510714111
1.785,-14.0353495724069
1.79,-13.9418651616718
1.795,-13.8561213898397
1.8,-13.7781319145125
1.805,-13.7078709215855
1.81,-13.6452818296831
1.815,-13.5902842759454
1.82,-13.5427796844851
1.825,-13.502655669727
1.83,-13.469789483775
1.835,-13.4440506800371
1.84,-13.425303134171
1.845,-13.4134065374261
1.85,-13.4082174559603
1.855,-13.409590032061
1.86,-13.4173763887893
1.865,-13.4314267878599
1.87,-13.451589581108
1.875,-13.4777109882927
1.88,-13.5096347279179
1.885,-13.5472015229476
1.89,-13.5902484995373
1.895,-13.6386084940026
1.9,-13.6921092810599
1.905,-13.7505727347623
1.91,-13.8138139324047
1.915,-13.8816402108793
1.92,-13.9538501844373
1.925,-14.0302327324325
1.93,-14.1105659653097
1.935,-14.1946161767212
