"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.83054798884618
1.005,-1.66370440328104
1.01,-1.5199464480739
1.015,-1.39597445242652
1.02,-1.288920055219
1.025,-1.19631920544426
1.03,-1.1160745356731
1.035,-1.04641368029028
1.04,-0.985847601354868
1.045,-0.933131240944339
1.05,-0.887227659621085
1.055,-0.847276086267538
1.06,-0.81256386610186
1.065,-0.782502053973872
1.07,-0.756604289115679
1.075,-0.734468556893023
1.08,-0.715761460074012
1.085,-0.700204665082239
1.09,-0.687563243474188
1.095,-0.677635686184858
1.1,-0.670245421742348
1.105,-0.665233715502225
1.11,-0.662453862253221
1.115,-0.661766607707555
1.12,-0.663036744919317
1.125,-0.666130830203191
1.13,-0.670915951412831
1.135,-0.677259462273624
1.14,-0.685029573425879
1.145,-0.694096667894558
1.15,-0.704335189737712
1.155,-0.715625942909146
1.16,-0.72785863513327
1.165,-0.740934509755198
1.17,-0.754768926656769
1.175,-0.769293779783188
1.18,-0.784459671113875
1.185,-0.800237796136244
1.19,-0.816621531189775
1.195,-0.833627746022966
1.2,-0.851297893831251
1.205,-0.86969895502459
1.21,-0.88892432992139
1.215,-0.909094790082458
1.22,-0.930359609190825
1.225,-0.952898003646764
1.23,-0.976921021845114
1.235,-1.00267403072834
1.24,-1.03043995951946
1.245,-1.06054347356962
1.25,-1.09335626461075
1.255,-1.12930365348942
1.26,-1.16887269937972
1.265,-1.21262197943524
1.27,-1.26119311491122
1.275,-1.3153239195766
1.28,-1.37586263638994
1.285,-1.44378193702461
1.29,-1.52018988696758
1.295,-1.60633241808009
1.3,-1.70357716579142
1.305,-1.81336053213777
1.31,-1.93706678025208
1.315,-2.07578816696796
1.32,-2.22988914398495
1.325,-2.39827466740212
1.33,-2.57727486555602
1.335,-2.75918398888044
1.34,-2.93086109942913
1.345,-3.07348535919055
1.35,-3.16519096752949
1.355,-3.18765002227012
1.36,-3.13455365823354
1.365,-3.01636329956002
1.37,-2.85693821868035
1.375,-2.6842325710236
1.38,-2.52160596059813
1.385,-2.38392751646687
1.39,-2.27804995635548
1.395,-2.20522908209363
1.4,-2.16360417575575
1.405,-2.14998655644912
1.41,-2.16091385654689
1.415,-2.19317342551726
1.42,-2.24400735386506
1.425,-2.31115044357932
1.43,-2.39279190539653
1.435,-2.48750951320853
1.44,-2.59419991289476
1.445,-2.71201522325541
1.45,-2.84030926002248
1.455,-2.97859357304394
1.46,-3.12650221772512
1.465,-3.28376381193508
1.47,-3.45017945718369
1.475,-3.62560528093926
1.48,-3.80993857051745
1.485,-4.00310666907264
1.49,-4.20505797358427
1.495,-4.41575451041296
1.5,-4.63516566890777
1.505,-4.86326275243584
1.51,-5.10001406393598
1.515,-5.34538028395746
1.52,-5.59930992668396
1.525,-5.86173467653602
1.53,-6.13256441693949
1.535,-6.4116817657564
1.54,-6.69893593059386
1.545,-6.99413569374343
1.55,-7.2970413332658
1.555,-7.60735528684273
1.56,-7.92471137269394
1.565,-8.24866240287925
1.57,-8.57866606649548
1.575,-8.91406903396274
1.58,-9.25408935192839
1.585,-9.5977973771527
1.59,-9.94409575470274
1.595,-10.2916992978456
1.6,-10.6391160858342
1.605,-10.9846316597312
1.61,-11.3262988390611
1.615,-11.6619363371122
1.62,-11.989139898465
1.625,-12.3053099319685
1.63,-12.6076993209732
1.635,-12.89348399486
1.64,-13.1598567363999
1.645,-13.4041415530983
1.65,-13.6239220429697
1.655,-13.8171732088553
1.66,-13.9823831210079
1.665,-14.118649775855
1.67,-14.2257402119342
1.675,-14.304103472349
1.68,-14.3548355136412
1.685,-14.3796011344361
1.69,-14.3805237478259
1.695,-14.3600570983132
1.7,-14.3208534019225
1.705,-14.2656402860397
1.71,-14.1971152871954
1.715,-14.1178626166891
1.72,-14.0302932935718
1.725,-13.9366070631
1.73,-13.8387728935969
1.735,-13.7385241505425
1.74,-13.6373645377268
1.745,-13.5365813083025
1.75,-13.4372628629871
1.755,-13.3403185122159
1.76,-13.2464987894223
1.765,-13.1564152179115
1.77,-13.0705588407074
1.775,-12.9893171270082
1.78,-12.9129890853085
1.785,-12.8417985594987
1.79,-12.7759057772571
1.795,-12.7154172743772
1.8,-12.6603943460225
1.805,-12.610860185202
1.81,-12.5668058665944
1.815,-12.5281953248637
1.82,-12.4949694640241
1.825,-12.4670495203529
1.83,-12.4443397871714
1.835,-12.4267297963464
1.84,-12.4140960390675
1.845,-12.406303297531
1.85,-12.403205649703
1.855,-12.4046472012801
1.86,-12.4104625922605
1.865,-12.4204773200522
1.87,-12.4345079166615
1.875,-12.4523620140877
1.88,-12.4738383294801
1.885,-12.4987265997471
1.89,-12.5268074940338
1.895,-12.5578525316579
1.9,-12.5916240325939
1.905,-12.6278751272743
1.91,-12.6663498521933
1.915,-12.7067833573914
1.92,-12.7489022512106
1.925,-12.7924251065689
1.93,-12.8370631512357
1.935,-12.8825211620422
1.94,-12.9284985794784
1.945,-12.9746908545995
1.95,-13.0207910345155
1.955,-13.0664915859564
1.96,-13.11148644856
1.965,-13.1554733007662
1.97,-13.1981560117889
1.975,-13.2392472434213
1.98,-13.2784711558683
1.985,-13.3155661629323
1.99,-13.3502876742771
1.995,-13.3824107567548
2,-13.4117326434616
2.005,-13.4107481570654
2.01,-13.4088730623579
2.015,-13.4060051434413
2.02,-13.4020407303667
2.025,-13.3968741705921
2.03,-13.3903969751858
2.035,-13.3824966136021
2.04,-13.373054941377
2.045,-13.3619462566754
2.05,-13.3490349937171
2.055,-13.3341730732201
2.06,-13.317196941764
2.065,-13.297924343244
2.07,-13.2761508763938
2.075,-13.2516464030156
2.08,-13.2241513825093
2.085,-13.1933732201714
2.09,-13.1589827301398
2.095,-13.1206108293658
2.1,-13.0778455969114
2.105,-13.0302298531676
2.11,-12.9772594356937
2.115,-12.9183823710389
2.12,-12.8529991630582
2.125,-12.7804644348844
2.13,-12.700090169996
2.135,-12.6111507930398
2.14,-12.5128903081368
2.145,-12.4045316663063
2.15,-12.2852884603762
2.155,-12.1543789432823
2.16,-12.0110422352236
2.165,-11.8545564322402
2.17,-11.6842581639496
2.175,-11.4995629868705
2.18,-11.299985861271
2.185,-11.0851608645642
2.19,-10.8548592618695
2.195,-10.6090050976161
2.2,-10.347687594867
2.205,-10.0711698436723
2.21,-9.77989350675001
2.215,-9.47447954116811
2.22,-9.15572519434081
2.225,-8.82459774794683
2.23,-8.48222562670239
2.235,-8.12988754297213
2.24,-7.76900030812223
2.245,-7.40110581487061
2.25,-7.02785749975873
2.255,-6.65100635704412
2.26,-6.27238632527731
2.265,-5.89389863826445
2.27,-5.51749455592716
2.275,-5.14515579919207
2.28,-4.77887203427834
2.285,-4.42061490653132
2.29,-4.07230842152497
2.295,-3.73579590316762
2.3,-3.41280429324043
2.305,-3.10490713576966
2.31,-2.81348812990914
2.315,-2.53970753878161
2.32,-2.28447391401908
2.325,-2.04842346720504
2.33,-1.83190896820863
2.335,-1.6349993154535
2.34,-1.45749000259049
2.345,-1.29892373878595
2.35,-1.15861961498622
2.355,-1.03570857150439
2.36,-0.92917258852476
2.365,-0.837885004663027
2.37,-0.760649627478999
2.375,-0.696236753561035
2.38,-0.643414769284064
2.385,-0.600976567622784
2.39,-0.567760523075078
2.395,-0.542666173944896
2.4,-0.524665052493202
2.405,-0.512807282215539
2.41,-0.506224643871457
2.415,-0.504130819957837
2.42,-0.505819483957449
2.425,-0.510660826289301
2.43,-0.518097019738329
2.435,-0.527637035097995
2.44,-0.538851130614201
2.445,-0.551365261063848
2.45,-0.564855585972464
2.455,-0.579043201931776
2.46,-0.593689180538106
2.465,-0.608589959891307
2.47,-0.623573112396279
2.475,-0.638493493301728
2.48,-0.653229761607697
2.485,-0.667681256457945
2.49,-0.681765206878783
2.495,-0.695414249893129
2.5,-0.708574230958158
2.505,-0.721202260823948
2.51,-0.733265003890286
2.515,-0.744737174647444
2.52,-0.755600220604395
2.525,-0.765841172073174
2.53,-0.775451641177844
2.535,-0.784426954412217
2.54,-0.792765404929385
2.545,-0.800467612474193
2.55,-0.807535980446043
2.555,-0.813974240992095
2.56,-0.819787080274951
2.565,-0.82497983713175
2.57,-0.829558269245659
2.575,-0.833528381688157
2.58,-0.836896313265995
2.585,-0.839668276526198
2.59,-0.841850547542304
2.595,-0.843449501734976
2.6,-0.844471691979973
2.605,-0.844923965140482
2.61,-0.844813612944621
2.615,-0.84414855283243
2.62,-0.842937534042802
2.625,-0.841190363825198
2.63,-0.838918148273569
2.635,-0.836133541921268
2.64,-0.832850999939017
2.645,-0.829087026575431
2.65,-0.82486041340258
2.655,-0.820192461004549
2.66,-0.815107177998391
2.665,-0.809631451718737
2.67,-0.803795185537555
2.675,-0.797631398626532
2.68,-0.791176284988143
2.685,-0.7844692297613
2.69,-0.777552782115109
2.695,-0.770472585441203
2.7,-0.763277266995368
2.705,-0.756018290574731
2.71,-0.748749777199416
2.715,-0.741528300052648
2.72,-0.734412661082775
2.725,-0.727463657654825
2.73,-0.7207438484416
2.735,-0.714317328359508
2.74,-0.708249522792737
2.745,-0.702607011634456
2.75,-0.697457393843086
2.755,-0.692869203316215
2.76,-0.688911886986979
2.765,-0.685655856220951
2.77,-0.683172622920664
2.775,-0.681535032323656
2.78,-0.680817605415734
2.785,-0.681097005294008
2.79,-0.682452643844075
2.795,-0.684967447906405
2.8,-0.688728807897069
2.805,-0.693829736862594
2.81,-0.700370274496226
2.815,-0.708459179118384
2.82,-0.718215961537551
2.825,-0.729773328724952
2.83,-0.743280123229091
2.835,-0.758904867371162
2.84,-0.776840051008109
2.845,-0.797307340012327
2.85,-0.820563932199271
2.855,-0.846910351633677
2.86,-0.87670005544677
2.865,-0.910351335065141
2.87,-0.948362132940771
2.875,-0.991328574482736
2.88,-1.03996824131155
2.885,-1.09514949279167
2.89,-1.15792847767955
2.895,-1.22959584780619
2.9,-1.3117355291061
2.905,-1.40629806591541
2.91,-1.51569067693937
2.915,-1.64288447802854
2.92,-1.79153473207809
2.925,-1.96609920207629
2.93,-2.17191618923279
2.935,-2.41515513968872
2.94,-2.70245642681332
2.945,-3.03989857808983
2.95,-3.43063845441906
2.955,-3.87021691320319
2.96,-4.33854740602373
2.965,-4.78949488823659
2.97,-5.14536230944069
2.975,-5.31290134358228
2.98,-5.23029727862411
2.985,-4.91257125256874
2.99,-4.44295680791247
2.995,-3.91991699839705
3,-3.41575435894051
