"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.94190388110179
2,3.92043837467012
4,3.89671339684268
6,3.87063570404286
8,3.84212681543547
10,3.81112543580026
12,3.77758974651334
14,3.74149950499389
16,3.70285787626559
18,3.66169290390858
20,3.61805851264809
22,3.57203492241056
24,3.52372834541452
26,3.47326983551212
28,3.42081316444535
30,3.36653161478603
32,3.31061360568583
34,3.25325710621995
36,3.19466284224126
38,3.13502636525042
40,3.07452912336151
42,3.01332875095293
44,2.95154886950147
46,2.88926876070975
48,2.82651332713389
50,2.76324378820038
52,2.69934956518242
54,2.63464178406076
56,2.56884876989212
58,2.50161382333968
60,2.43249546551554
62,2.36097021981706
64,2.28643787889715
66,2.20822909118636
68,2.12561500308467
70,2.03781861637656
72,1.94402746904905
74,1.84340722203853
76,1.73511573247578
78,1.61831721185147
80,1.49219610025343
82,1.35597033025521
84,1.2089037013889
86,1.05031713449075
88,0.879598621707061
90,0.696211730835115
92,0.499702561188342
94,0.289705082372511
96,0.0659448179024517
98,-0.171759136458936
100,-0.42349374310006
102,-0.68925325841307
104,-0.968942002616514
106,-1.26237856116532
108,-1.5693012807038
110,-1.88937488331822
112,-2.2221979787162
114,-2.56731120501778
116,-2.92420567584994
118,-3.29233135593187
120,-3.67110493174103
122,-4.05991669146842
124,-4.45813588342049
126,-4.86511398898017
128,-5.28018533006902
130,-5.70266443638591
132,-6.13183962852278
134,-6.56696233256589
136,-7.00723173261543
138,-7.45177449271722
140,-7.89961944370711
142,-8.34966734201663
144,-8.80065608142581
146,-9.25112209815154
148,-9.69935918631877
150,-10.1433765725572
152,-10.5808589206508
154,-11.0091319660784
156,-11.4251386847815
158,-11.825432162113
160,-12.2061923947967
162,-12.5632747106341
164,-12.8922967485649
166,-13.188768368347
168,-13.4482639911574
170,-13.6666297723806
172,-13.8402096223
174,-13.9660663792633
176,-14.0421700143907
178,-14.0675259362935
180,-14.0422241240982
