"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.45093926324135
2,3.42636278132247
4,3.40096486015083
6,3.37465677929662
8,3.34736970547119
10,3.31905724137753
12,3.28969753782417
14,3.25929490066262
16,3.22788080964166
18,3.19551425416626
20,3.16228128317286
22,3.12829366490465
24,3.0936865592251
26,3.05861512190641
28,3.02324998822206
30,2.98777162253428
32,2.95236357073053
34,2.91720471139577
36,2.88246066620294
38,2.84827459552965
40,2.81475766608302
42,2.78197952710733
44,2.74995916451263
46,2.71865651296552
48,2.68796519146619
50,2.65770668756738
52,2.62762625141817
54,2.59739067825384
56,2.56658806402305
58,2.53472952201383
60,2.50125275715501
62,2.46552731658504
64,2.42686127552083
66,2.38450907927335
68,2.33768024562175
70,2.28554863452082
72,2.22726201043302
74,2.1619516517055
76,2.08874179648727
78,2.00675875134522
80,1.91513952355258
82,1.81303986866204
84,1.69964167019974
86,1.57415958781994
88,1.43584692443311
90,1.28400067249917
92,1.11796570591424
94,0.937138087812524
96,0.740967467181733
98,0.52895853934661
100,0.300671547856845
102,0.0557218087279894
104,-0.206221757193151
106,-0.485439091359132
108,-0.782162463104788
110,-1.09658092176035
112,-1.42884571026783
114,-1.7790766001247
116,-2.14736909072649
118,-2.53380239859507
120,-2.93844814473983
122,-3.36137963315121
124,-3.8026816023406
126,-4.26246032764684
128,-4.74085395802311
130,-5.23804299107543
132,-5.75426082870597
134,-6.28980441790389
136,-6.84504507280876
138,-7.42043970174376
140,-8.01654283396622
142,-8.63402006365445
144,-9.27366381135443
146,-9.93641265165098
148,-10.6233758682927
150,-11.3358653525507
152,-12.0754373899422
154,-12.843947118968
156,-13.6436181194873
158,-14.4771278853507
160,-15.3477051104212
162,-16.259223007235
164,-17.2162460843116
166,-18.2239278290729
168,-19.2875233517195
170,-20.4109861539407
172,-21.5934822278145
174,-22.8213965748548
176,-24.0515716701272
178,-25.1821313908698
180,-26.0241108066467
