"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.10836446728204
2,4.11333842535467
4,4.11469468467473
6,4.11274392680635
8,4.1077556762547
10,4.09994350303424
12,4.08945130791597
14,4.07634139044017
16,4.06058490502728
18,4.04205516273177
20,4.02052404774101
22,3.99566160705666
24,3.96703866080571
26,3.93413209127569
28,3.89633231960085
30,3.85295238237953
32,3.80323798097023
34,3.7463778906064
36,3.68151417513803
38,3.60775174227455
40,3.52416687815008
42,3.42981450409686
44,3.32373399051286
46,3.20495343411271
48,3.07249235109687
50,2.92536275897691
52,2.76256861603384
54,2.58310356377298
56,2.38594687943778
58,2.17005749797983
60,1.93436591060782
62,1.67776369384168
64,1.39909037127705
66,1.09711726124365
68,0.770527917829801
70,0.41789473155651
72,0.0376512234110221
74,-0.37194044686082
76,-0.812827204502981
78,-1.28720832855656
80,-1.79758423385987
82,-2.34680995771153
84,-2.93815090102468
86,-3.57533501321951
88,-4.26258883576737
90,-5.0046312396029
92,-5.80657147684498
94,-6.67360358070335
96,-7.61028008141545
98,-8.61893418012209
100,-9.69642363843688
102,-10.8277479539472
104,-11.9745999731561
106,-13.058624195419
108,-13.9489549346734
110,-14.4844642842643
112,-14.5571402719876
114,-14.1959554304385
116,-13.5431020276785
118,-12.7560298879846
120,-11.9467140448451
122,-11.1774064411246
124,-10.4770496672752
126,-9.85632450266564
128,-9.31695584970382
130,-8.85669440873743
132,-8.47181032837443
134,-8.15828928724092
136,-7.91238044726192
138,-7.73082925786367
140,-7.61096211833598
142,-7.55070622618255
144,-7.54858636557532
146,-7.60371995404238
148,-7.71582188856253
150,-7.88522646895602
152,-8.11293245167706
154,-8.40067799323758
156,-8.75105453267154
158,-9.16767270595513
160,-9.65539983583944
162,-10.2206986665261
164,-10.8721129840423
166,-11.6209710547655
168,-12.482417342622
170,-13.4769408834069
172,-14.632633931658
174,-15.9883868854806
176,-17.5975470742336
178,-19.5273026140856
180,-21.8255443165713
