"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.47071408326858
1.005,-1.39775892915122
1.01,-1.32739317641471
1.015,-1.25983446528108
1.02,-1.19530429626704
1.025,-1.13402482558769
1.03,-1.07621499034351
1.035,-1.02208596054403
1.04,-0.97183595260194
1.045,-0.92564448577491
1.05,-0.883666217851684
1.055,-0.846024556489829
1.06,-0.812805303713054
1.065,-0.784050647302533
1.07,-0.759753857050017
1.075,-0.739855068366585
1.08,-0.724238533263106
1.085,-0.712731683579042
1.09,-0.705106280839497
1.095,-0.701081822623913
1.1,-0.700331242857703
1.105,-0.702488793574404
1.11,-0.707159842602183
1.115,-0.713932181316473
1.12,-0.72238832463751
1.125,-0.732118214596683
1.13,-0.742731716976977
1.135,-0.753870329616132
1.14,-0.765217596555279
1.145,-0.776507834521198
1.15,-0.787532913737534
1.155,-0.798146978715326
1.16,-0.808269132069238
1.165,-0.81788422361127
1.17,-0.827041979717055
1.175,-0.835854770083409
1.18,-0.844494340213805
1.185,-0.853187841129519
1.19,-0.862213467854585
1.195,-0.871895981123134
1.2,-0.882602338505971
1.205,-0.894737607028207
1.21,-0.908741273419391
1.215,-0.925084012991306
1.22,-0.944264924808895
1.225,-0.966809188819539
1.23,-0.993266047969458
1.235,-1.02420696170566
1.24,-1.06022371183131
1.245,-1.10192616116348
1.25,-1.14993926191443
1.255,-1.2048987745924
1.26,-1.26744497842567
1.265,-1.33821341912754
1.27,-1.41782143902863
1.275,-1.50684886420205
1.28,-1.60581079455523
1.285,-1.71511999933355
1.29,-1.83503606536776
1.295,-1.96559838512245
1.3,-2.10654067453971
1.305,-2.25718657035499
1.31,-2.4163298190474
1.315,-2.58210962958839
1.32,-2.7519026528357
1.325,-2.9222672986133
1.33,-3.0889904531421
1.335,-3.24729339226426
1.34,-3.39224060965501
1.345,-3.51935048800383
1.35,-3.62532991437187
1.355,-3.7087701519251
1.36,-3.77059659685393
1.365,-3.81410576313819
1.37,-3.84455011347714
1.375,-3.86838645891301
1.38,-3.89240459333687
1.385,-3.92295472338902
1.39,-3.96541372924564
1.395,-4.02392720549709
1.4,-4.10138535903006
1.405,-4.19955475257331
1.41,-4.31928755875381
1.415,-4.46074864098216
1.42,-4.62362385348902
1.425,-4.80729232396124
1.43,-5.01095854709352
1.435,-5.2337473900198
1.44,-5.47476822424178
1.445,-5.73315499664762
1.45,-6.00808836976499
1.455,-6.29880488138025
1.46,-6.60459682559921
1.465,-6.92480543938832
1.47,-7.25880905564595
1.475,-7.60600715416255
1.48,-7.96580067666848
1.485,-8.33756853766971
1.49,-8.72063993150111
1.495,-9.1142617934355
1.5,-9.5175606218798
1.505,-9.92949783559981
1.51,-10.348817979751
1.515,-10.7739894991815
1.52,-11.2031386016308
1.525,-11.6339781129635
1.53,-12.0637353781747
1.535,-12.4890863445757
1.54,-12.9061069771309
1.545,-13.310257736783
1.55,-13.6964210023268
1.555,-14.0590131653738
1.56,-14.3921899802386
1.565,-14.6901527802166
1.57,-14.9475430443405
1.575,-15.1598859065401
1.58,-15.3240171438385
1.585,-15.4384144173707
1.59,-15.5033621425501
1.595,-15.5209121010665
1.6,-15.4946488236316
1.605,-15.4293122364814
1.61,-15.3303543575434
1.615,-15.2035063173967
1.62,-15.0544122371873
1.625,-14.8883589198087
1.63,-14.7101053341709
1.635,-14.5237991198158
1.64,-14.3329595594745
1.645,-14.1405055248869
1.65,-13.9488098807811
1.655,-13.7597663072528
1.66,-13.5748589438316
1.665,-13.3952289408113
1.67,-13.2217347266584
1.675,-13.0550046440451
1.68,-12.8954817566275
1.685,-12.7434612803928
1.69,-12.5991214133434
1.695,-12.4625484504409
1.7,-12.3337570640766
1.705,-12.2127065608985
1.71,-12.0993138289769
1.715,-11.9934635857553
1.72,-11.89501643827
1.725,-11.8038151781193
1.73,-11.7196896566012
1.735,-11.642460520364
1.74,-11.5719420339146
1.745,-11.5079441710862
1.75,-11.4502741216541
1.755,-11.3987373303518
1.76,-11.3531381623674
1.765,-11.3132802709451
