"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.841293548246
2,3.83335487568803
4,3.82231800181024
6,3.80872688923898
8,3.7931077060377
10,3.77594763881286
12,3.7576736166615
14,3.73863195055154
16,3.71906991786771
18,3.69912025800681
20,3.6787893889809
22,3.65794991747831
24,3.63633771941306
26,3.61355354814466
28,3.58906882083116
30,3.5622349746645
32,3.53229560009874
34,3.49840046089622
36,3.45962050031096
38,3.41496299640515
40,3.36338614663349
42,3.30381250835673
44,3.23514087486802
46,3.15625630718576
48,3.06603815767718
50,2.96336600617685
52,2.84712348166242
54,2.7161999655751
56,2.56949017147293
58,2.40589157538202
60,2.2242996368047
62,2.02360070520398
64,1.80266245230423
66,1.56032160596776
68,1.29536868378737
70,1.0065293287977
72,0.692441728664082
74,0.351629444015493
76,-0.0175312303635075
78,-0.416850509955946
80,-0.848372447545027
82,-1.31443225149814
84,-1.81772604163173
86,-2.3613961293309
88,-2.94913560080086
90,-3.58531655270086
92,-4.27514630021023
94,-5.02485403012688
96,-5.84190367817337
98,-6.73520977038566
100,-7.71528282738237
102,-8.79410208880989
104,-9.98418366684536
106,-11.295471939186
108,-12.7266066083991
110,-14.2426428193464
112,-15.7263128036902
114,-16.9106377197411
116,-17.4183335209733
118,-17.0780160736221
120,-16.1356213990074
122,-14.9642425926061
124,-13.7984062215627
126,-12.7346393008309
128,-11.7995299332276
130,-10.9922188988725
132,-10.3030065511055
134,-9.72050476461684
136,-9.23412875934674
138,-8.83480390892204
140,-8.51502304420139
142,-8.26869314179391
144,-8.0909375772418
146,-7.9779136889082
148,-7.92666427402926
150,-7.93500642977965
152,-8.00145631214923
154,-8.12518771599002
156,-8.30602343290506
158,-8.54446022717301
160,-8.84173078329862
162,-9.19990929476426
164,-9.62207195511996
166,-10.1125303263125
168,-10.6771658264729
170,-11.3239098129363
172,-12.0634399886391
174,-12.9102067148081
176,-13.8839716381962
178,-15.0121421754227
180,-16.3332812742279
