"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.24872041912599
2,3.22908276702338
4,3.20717156907801
6,3.18290133818258
8,3.15620582790844
10,3.12704024484777
12,3.09538345874952
14,3.0612401572813
16,3.02464286396275
18,2.98565370985798
20,2.94436582350663
22,2.900904181153
24,2.85542574275968
26,2.80811869099744
28,2.75920059296563
30,2.70891532032155
32,2.65752859490614
34,2.6053220751833
36,2.55258596395999
38,2.499610198345
40,2.44667437512733
42,2.39403666294249
44,2.34192204898825
46,2.29051035346868
48,2.23992450974743
50,2.19021964355968
52,2.14137348398804
54,2.09327859918925
56,2.04573687237762
58,1.99845652419794
60,1.95105185617738
62,1.90304574888247
64,1.85387481098204
66,1.80289695376788
68,1.74940106916068
70,1.69261842331715
72,1.6317353439536
74,1.5659067749137
76,1.49427029099017
78,1.41596020259094
80,1.33012142616515
82,1.23592284565485
84,1.13256993723812
86,1.01931647058538
88,0.89547513279808
90,0.760426945728165
92,0.613629364357466
94,0.454622955187309
96,0.28303656168418
98,0.0985908717471509
100,-0.098899686808482
102,-0.309526779223317
104,-0.533289754339707
106,-0.770098981692989
108,-1.01978086890018
110,-1.28208442166234
112,-1.55668912154516
114,-1.84321379647573
116,-2.14122605075411
118,-2.45025171312751
120,-2.76978366329742
122,-3.09928932095913
124,-3.43821603940205
126,-3.7859936490761
128,-4.14203345398538
130,-4.50572310007549
132,-4.87641691023495
134,-5.25342151126539
136,-5.63597685731096
138,-6.02323307359612
140,-6.41422389602117
142,-6.80783785928076
144,-7.20278878154532
146,-7.59758749636695
148,-7.99051717128403
150,-8.37961488865044
152,-8.76266238331772
154,-9.13718884159271
156,-9.50048835266237
158,-9.84965385452547
160,-10.1816281598346
162,-10.4932709073585
164,-10.7814382354829
166,-11.0430699611601
168,-11.2752775508642
170,-11.4754256847268
172,-11.6412010710004
174,-11.7706643501761
176,-11.8622839892532
178,-11.9149542051047
180,-11.9280012599511
