"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.22302098990534
2,3.18364473410862
4,3.14237662180499
6,3.09982648073301
8,3.05665014486552
10,3.01352647433037
12,2.97113024380039
14,2.93010199148422
16,2.89101629955333
18,2.85435028103614
20,2.82045421999297
22,2.78952630264326
24,2.76159316101906
26,2.7364975342955
28,2.71389377894058
30,2.69325130056366
32,2.67386532786812
34,2.65487389048282
36,2.63527946559813
38,2.61397355868241
40,2.58976248037897
42,2.56139274326556
44,2.52757477704892
46,2.48700399113774
48,2.43837854690938
50,2.38041349894424
52,2.3118512017249
54,2.23146804760893
56,2.13807770677267
58,2.03053109094816
60,1.90771327369952
62,1.76853758383619
64,1.61193705589807
66,1.43685337947483
68,1.24222344079392
70,1.02696349575078
72,0.789950951291714
74,0.530003658419504
76,0.24585653139242
78,-0.0638647990069602
80,-0.400673715888896
82,-0.766256289751641
84,-1.16250960189415
86,-1.59158555373659
88,-2.05594105741706
90,-2.55839538636912
92,-3.10219495461546
94,-3.69108444594001
96,-4.32938011528893
98,-5.02203433936264
100,-5.77466612793581
102,-6.59350190831658
104,-7.48510655252557
106,-8.45564850366263
108,-9.50915826593481
110,-10.6436701518537
112,-11.8431429281813
114,-13.062031834977
116,-14.2016071256779
118,-15.0932159034141
120,-15.5385017754554
122,-15.4373074601978
124,-14.8784112436285
126,-14.0589066661262
128,-13.1526966097695
130,-12.2639246405447
132,-11.4417234856349
134,-10.704229577877
136,-10.0546347108612
138,-9.4896724972003
140,-9.00368982779737
142,-8.59049243865788
144,-8.24413048286234
146,-7.95919398578132
148,-7.73088855229263
150,-7.55501823914856
152,-7.42793470395838
154,-7.3464797342035
156,-7.30793313685544
158,-7.30997084170172
160,-7.35063473836291
162,-7.428314223551
164,-7.54173871651263
166,-7.68998004055875
168,-7.87246334060467
170,-8.08898499376318
172,-8.33973569049061
174,-8.62532641557254
176,-8.94681425925567
178,-9.30572349049593
180,-9.70405446613732
