"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.17791487024378
2,3.15464521495632
4,3.13047451986003
6,3.10528438234071
8,3.07897447947538
10,3.05146573086652
12,3.02270324505119
14,2.99265898969149
16,2.96133410337557
18,2.92876074293097
20,2.89500333632223
22,2.8601590896316
24,2.82435757998293
26,2.7877592576996
28,2.75055268392335
30,2.71295034782437
32,2.67518294347752
34,2.63749204260897
36,2.60012117630451
38,2.56330543476673
40,2.5272598048934
42,2.49216658336296
44,2.45816231771857
46,2.42532482717091
48,2.39366092525955
50,2.36309549600096
52,2.33346255482995
54,2.30449885182572
56,2.27584045023312
58,2.24702254774414
60,2.21748261678841
62,2.1865667422429
64,2.15353885032826
66,2.11759236856864
68,2.07786374631689
70,2.03344720493484
72,1.98341007610955
74,1.92680812008835
76,1.86270028289132
78,1.79016244089793
80,1.70829978068567
82,1.61625756126477
84,1.51323009706423
86,1.3984678782304
88,1.27128280780469
90,1.1310515832371
92,0.977217284205602
94,0.809289252565745
96,0.626841366561302
98,0.429508823211036
100,0.216983552652787
102,-0.0109916018536487
104,-0.254629793353386
106,-0.514108012161468
108,-0.789575685955939
110,-1.08116385138361
112,-1.38899469501641
114,-1.71319124928708
116,-2.05388702099999
118,-2.41123532795957
120,-2.78541812477135
122,-3.17665411313848
124,-3.58520595567272
126,-4.01138644543898
128,-4.45556352564523
130,-4.91816410406841
132,-5.39967666362629
134,-5.90065273248924
136,-6.42170734282022
138,-6.96351867519255
140,-7.52682715408079
142,-8.11243432493713
144,-8.72120189698987
146,-9.35405135919114
148,-10.0119645288154
150,-10.6959851884873
152,-11.4072214391739
154,-12.1468472158835
156,-12.91609895261
158,-13.7162584589488
160,-14.548603462798
162,-15.4142888580988
164,-16.3140869396709
166,-17.2478505528404
168,-18.213447887597
170,-19.2047258801839
172,-20.2077938772642
174,-21.1947522751191
176,-22.1146748638878
178,-22.8851556207186
180,-23.3959511109582
