"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.583705779688
2,3.56010869713759
4,3.53488011302912
6,3.50792677399445
8,3.47917466646962
10,3.44857201444719
12,3.4160920178549
14,3.38173525819968
16,3.34553167475123
18,3.3075419905554
20,3.26785844502984
22,3.22660467146929
24,3.18393454671672
26,3.14002984021147
28,3.0950965044287
30,3.04935948188955
32,3.00305595803633
34,2.95642706524728
36,2.909708139581
38,2.86311774387264
40,2.81684579052085
42,2.7710412134757
44,2.72579973802792
46,2.68115236479331
48,2.63705520807262
50,2.59338129976456
52,2.54991488547741
54,2.50634860400842
56,2.46228376683209
58,2.41723375840966
60,2.37063038191209
62,2.32183279903553
64,2.27013857415428
66,2.21479624323642
68,2.15501879062886
70,2.08999742886519
72,2.01891512935218
74,1.9409594330644
76,1.85533416713309
78,1.76126979342475
80,1.65803220933014
82,1.54492990266481
84,1.42131942866624
86,1.28660922714665
88,1.14026183351833
90,0.981794561449958
92,0.810778750609675
94,0.626837683483805
96,0.429643283325889
98,0.218911712894291
100,-0.00560199798236054
102,-0.244110158310577
104,-0.496799306804267
106,-0.763837627932081
108,-1.04538272259923
110,-1.34158955395136
112,-1.65261838288909
114,-1.97864250625345
116,-2.31985561423491
118,-2.67647859293469
120,-3.04876561322823
122,-3.43700936760669
124,-3.84154534131505
126,-4.26275503098489
128,-4.70106805049942
130,-5.15696308671675
132,-5.63096768276391
134,-6.1236568286425
136,-6.63565032092399
138,-7.16760880567154
140,-7.72022832701422
142,-8.2942330455914
144,-8.89036553025879
146,-9.50937360378601
148,-10.1519920409235
150,-10.8189163132776
152,-11.5107637831082
154,-12.2280148319185
156,-12.9709216708816
158,-13.7393649331566
160,-14.5326260053577
162,-15.3490243788537
164,-16.1853423167634
166,-17.0359250506322
168,-17.8913156395102
170,-18.7363015024313
172,-19.5474212855744
174,-20.2905074136613
176,-20.9199152691938
178,-21.3823697320173
180,-21.6280205898412
