"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.96191792460451
2,3.93247417843939
4,3.90285566166499
6,3.87310477535289
8,3.84326632474966
10,3.81338825640793
12,3.7835219469914
14,3.7537219945775
16,3.72404547180167
18,3.69455061166918
20,3.66529491138779
22,3.63633265705531
24,3.60771189215516
26,3.57947087499918
28,3.55163409366996
30,3.52420793054635
32,3.4971760908222
34,3.4704949290774
36,3.44408882343187
38,3.41784575671215
40,3.39161326725401
42,3.36519492771974
44,3.33834749841634
46,3.31077888243048
48,3.28214698440658
50,3.25205954445013
52,3.22007498528552
54,3.18570427646647
56,3.14841378614784
58,3.10762906048666
60,3.06273944458343
62,3.01310343796469
64,2.95805466239751
66,2.89690831028623
68,2.82896793759956
70,2.75353246548503
72,2.66990325854979
74,2.57739115426266
76,2.47532332613505
78,2.3630498724381
80,2.23995003151403
82,2.10543793369982
84,1.95896780811384
86,1.80003856983157
88,1.62819771921646
90,1.44304449045755
92,1.24423219093418
94,1.03146967728439
96,0.8045219185595
98,0.56320960230671
100,0.307407746640734
102,0.0370432911892735
104,-0.247908346984957
106,-0.547427749151707
108,-0.861456977480814
110,-1.18990601377977
112,-1.53266007456206
114,-1.88958769132427
116,-2.26054941365878
118,-2.64540696439056
120,-3.044032653613
122,-3.45631884593081
124,-3.88218727600207
126,-4.32159802484332
128,-4.77455800581983
130,-5.24112886625533
132,-5.72143428840168
134,-6.21566677107563
136,-6.72409408835995
138,-7.24706575106228
140,-7.78501993574039
142,-8.33849148923302
144,-8.90812175542961
146,-9.49467109204688
148,-10.0990350249402
150,-10.7222649829797
152,-11.3655943880383
154,-12.0304703937973
156,-12.7185904970384
158,-13.431941066606
160,-14.1728305659286
162,-14.9439020076788
164,-15.7480933555009
166,-16.5884841832533
168,-17.4679085352038
170,-18.3881029877244
172,-19.3479549152016
174,-20.340073486985
176,-21.344468878193
178,-22.3181232086676
180,-23.1817477704999
