"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.84437448028939
2,3.81628714153015
4,3.78615982239389
6,3.75393429615101
8,3.71957382339121
10,3.68306590479219
12,3.64442474848469
14,3.60369335843139
16,3.56094512561585
18,3.51628478119541
20,3.46984855266136
22,3.42180335341318
24,3.37234483619079
26,3.3216941547257
28,3.27009330861429
30,3.21779899577252
32,3.16507496545562
34,3.11218295123935
36,3.05937236355975
38,3.00686902862389
40,2.95486336535815
42,2.90349848325816
44,2.85285874958253
46,2.80295940337091
48,2.7537377783115
50,2.70504663330186
52,2.65664998129513
54,2.60822166245438
56,2.55934674068755
58,2.50952563047319
60,2.45818070130194
62,2.40466497571343
64,2.34827244506299
66,2.28824948028798
68,2.22380681251348
70,2.15413159456015
72,2.0783991198328
74,1.99578385842043
76,1.90546956030705
78,1.80665826263129
80,1.698578114595
82,1.58048999531163
84,1.45169294467173
86,1.31152845549423
88,1.15938368880355
90,0.994693676050278
92,0.816942566000179
94,0.625663963417095
96,0.420440394837888
98,0.200901926454981
100,-0.033276047467745
102,-0.282375828648528
104,-0.546641229789118
106,-0.826282148383014
108,-1.12147985092987
110,-1.43239289823473
112,-1.75916361830971
114,-2.10192500774053
116,-2.46080791716742
118,-2.83594835371166
120,-3.22749471451111
122,-3.63561475232634
124,-4.06050206703666
126,-4.50238191532529
128,-4.96151613314133
130,-5.43820696803957
132,-5.93279961537259
134,-6.44568323468613
136,-6.97729017758116
138,-7.52809306686139
140,-8.09859920116646
142,-8.68934147782255
144,-9.30086456581449
146,-9.93370432258675
148,-10.5883572807144
150,-11.2652351979859
152,-11.9645968078217
154,-12.6864444936497
156,-13.4303668959963
158,-14.1952985235825
160,-14.9791534772768
162,-15.7782727376751
164,-16.5866073325321
166,-17.3945576129848
168,-18.1874389654308
170,-18.9437220967594
172,-19.6336097695061
174,-20.2191946733557
176,-20.6580314047139
178,-20.9113430409147
180,-20.9551327373545
