"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.24236102787364
2,3.20036083679136
4,3.15694969882764
6,3.11278830721411
8,3.06855184128444
10,3.02490581858213
12,2.98247881860714
14,2.94183324612427
16,2.90343567512701
18,2.86762859676558
20,2.83460552153314
22,2.80439130726809
24,2.7768292782521
26,2.7515761841618
28,2.72810537904754
30,2.705717870029
32,2.68356019716426
34,2.6606475559217
36,2.63589022976019
38,2.60812129042302
40,2.57612363430983
42,2.53865470836749
44,2.49446767321262
46,2.44232818607272
48,2.38102640203627
50,2.30938414598617
52,2.22625747522697
54,2.13053502700773
56,2.02113263154621
58,1.8969846833183
60,1.75703271811891
62,1.60021155722111
64,1.42543326656064
66,1.23156904775274
68,1.01742903361222
70,0.781739803537756
72,0.523119258812764
74,0.240048295289299
76,-0.0691615326424493
78,-0.406405465870406
80,-0.773829607504823
82,-1.17388359821672
84,-1.6093845463608
86,-2.08359570503242
88,-2.60032447005602
90,-3.1640456043156
92,-3.78005708691108
94,-4.4546772553453
96,-5.19549175967748
98,-6.01165391902301
100,-6.91422320448209
102,-7.91646882168888
104,-9.03389983295717
106,-10.2833165477604
108,-11.6788672779568
110,-13.2195148639342
112,-14.853836733472
114,-16.3990523083879
116,-17.4477605984383
118,-17.5434501873475
120,-16.7130440733011
122,-15.4293949799481
124,-14.0819616324363
126,-12.8390061020544
128,-11.7461866173022
130,-10.8031367744638
132,-9.99591441121027
134,-9.30843278624413
136,-8.72601079400444
138,-8.23618996475192
140,-7.82866607106259
142,-7.49498063320015
144,-7.22818967574354
146,-7.02257540975587
148,-6.87341379077345
150,-6.77679389603296
152,-6.72948084254425
154,-6.72881410399039
156,-6.77263448831001
158,-6.85923461314412
160,-6.98732911468672
162,-7.15604197288089
164,-7.364909252075
166,-7.61389628515133
168,-7.90342890955037
170,-8.23443880891966
172,-8.6084232825102
174,-9.02751969849638
176,-9.49459408435413
178,-10.0133408368437
180,-10.5883843132949
