"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.21067873394046
2,4.21537209281789
4,4.21596229750577
6,4.21280942931902
8,4.20624027016537
10,4.19653331438897
12,4.18390458732721
14,4.16849489502985
16,4.15035907364682
18,4.12945770791173
20,4.10565165141725
22,4.07869951730177
24,4.04825813055885
26,4.01388575832811
28,3.97504777778581
30,3.93112431571448
32,3.88141930847225
34,3.82517038988082
36,3.7615590164403
38,3.68972027883754
40,3.60875191734925
42,3.51772214608249
44,3.4156759862502
46,3.30163990176541
48,3.17462461280343
50,3.03362602810756
52,2.87762428040741
54,2.70558086925193
56,2.51643391160295
58,2.30909147392029
60,2.08242291234498
62,1.83524808241181
64,1.56632419867586
66,1.27433002913831
68,0.95784699978402
70,0.615336660338408
72,0.24511382271178
74,-0.154685470742725
76,-0.586142155085337
78,-1.0515996856183
80,-1.55371817036223
82,-2.09553827913156
84,-2.68055565432018
86,-3.31280520192056
88,-3.9969513694061
90,-4.73837310129511
92,-5.54321582592294
94,-6.41834716668604
96,-7.37107527822528
98,-8.40831903260109
100,-9.53455329149267
102,-10.7470981320026
104,-12.0259783010387
106,-13.3142909134925
108,-14.4890302900454
110,-15.3475710839683
112,-15.6790507889405
114,-15.427325609786
116,-14.7469128384288
118,-13.862712833361
120,-12.9405340290425
122,-12.0678411210292
124,-11.2811569009723
126,-10.591293408295
128,-9.99774366774373
130,-9.49566670493806
132,-9.07903334602746
134,-8.74196179613326
136,-8.47923401115253
138,-8.28645320937741
140,-8.16005299003438
142,-8.09725376981743
144,-8.09600991621177
146,-8.15496731300565
148,-8.27344079701275
150,-8.4514170127426
152,-8.68958765291977
154,-8.98941953339764
156,-9.35327121829374
158,-9.78457138563109
160,-10.2880829852931
162,-10.8702918581302
164,-11.5399834482694
166,-12.3091156726465
168,-13.1941788699026
170,-14.2183966803611
172,-15.4154623352534
174,-16.8362696901148
176,-18.5619630077511
178,-20.7315874057972
180,-23.6063663945186
