CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.60633235918803,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,2,90,2.25,3.5808540971244,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,4,90,2.25,3.55322044642331,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,6,90,2.25,3.52396380504055,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,8,90,2.25,3.49361450468397,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,10,90,2.25,3.46267997445013,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,12,90,2.25,3.43162231798894,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,14,90,2.25,3.4008352335073,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,16,90,2.25,3.37062138733111,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,18,90,2.25,3.34117147026499,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,20,90,2.25,3.3125461917105,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,22,90,2.25,3.28466237765924,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,24,90,2.25,3.25728412791015,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,26,90,2.25,3.23001966634316,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,28,90,2.25,3.20232411594666,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,30,90,2.25,3.17350799267276,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,32,90,2.25,3.14275079147504,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
Phi90,34,90,2.25,3.10911868403255,16.2484833351943,45.9095699486102,16.9715098971941,16.5259113259517,17.6836489843501,4.43057769514614,15,sim_015
