"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.42230733366925
2,3.43878965572234
4,3.45421822932785
6,3.46900768360587
8,3.48351351775016
10,3.49801109893629
12,3.51267595987242
14,3.52756647271967
16,3.54260990707476
18,3.55759271559245
20,3.5721556390785
22,3.58579390465736
24,3.59786243836732
26,3.60758566597366
28,3.61407117130898
30,3.61632625155969
32,3.61327627328582
34,3.60378369710287
36,3.58666669484819
38,3.56071641216411
40,3.5247121070957
42,3.47743359533712
44,3.41767063130294
46,3.34422903226141
48,3.25593349737614
50,3.15162717764007
52,3.03016811438196
54,2.890422685006
56,2.73125617883157
58,2.5515205780883
60,2.35003954363417
62,2.12559050471615
64,1.87688362773183
66,1.60253728816407
68,1.30104948677141
70,0.970764425748391
72,0.609833178394691
74,0.216167027574353
76,-0.212618409580928
78,-0.679270735768543
80,-1.18698319744532
82,-1.73949603059234
84,-2.34122168725573
86,-2.99739955385254
88,-3.71428533289488
90,-4.49937655154767
92,-5.36166312596119
94,-6.31185633638133
96,-7.36245412599581
98,-8.52724843586497
100,-9.8192153921997
102,-11.2440011926389
104,-12.7820612666421
106,-14.3453744260741
108,-15.700739002662
110,-16.4488866157919
112,-16.3005191336534
114,-15.4280655326049
116,-14.2450719893215
118,-13.0412272916904
120,-11.9397161696579
122,-10.9754114972091
124,-10.1486917011619
126,-9.44900491413147
128,-8.86372692854354
130,-8.38116049745879
132,-7.99135527249453
134,-7.68616065369986
136,-7.45904069611481
138,-7.30484483344167
140,-7.2196012839825
142,-7.20035259917376
144,-7.24503605863427
146,-7.35240679596792
148,-7.5220014377897
150,-7.75414193919294
152,-8.04998233587484
154,-8.41160529717783
156,-8.84218119708133
158,-9.34621105982307
160,-9.92988826289213
162,-10.6016361022343
164,-11.3729164293491
166,-12.2594725756921
168,-13.2832958578784
170,-14.4758465820574
172,-15.8835307676692
174,-17.5773016949872
176,-19.6692445389131
178,-22.3334528752469
180,-25.7368888390504
