"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.18841931996147
1.005,-1.10007420989312
1.01,-1.02208240204554
1.015,-0.953296692629759
1.02,-0.892698215693172
1.025,-0.83939874246022
1.03,-0.792635553435442
1.035,-0.751761490260265
1.04,-0.716232235533332
1.045,-0.685592367865909
1.05,-0.659461318650676
1.055,-0.637520017871282
1.06,-0.619498749916134
1.065,-0.605166534371545
1.07,-0.594322189024737
1.075,-0.586787112698406
1.08,-0.582399736405959
1.085,-0.581011527151992
1.09,-0.582484385554211
1.095,-0.586689253311124
1.1,-0.593505736794518
1.105,-0.602822556227461
1.11,-0.614538643512418
1.115,-0.628564733279054
1.12,-0.644825318690592
1.125,-0.66326087376864
1.13,-0.683830275611483
1.135,-0.706513391487764
1.14,-0.731313826491551
1.145,-0.758261856867615
1.15,-0.787417602370354
1.155,-0.818874518663046
1.16,-0.852763318746097
1.165,-0.889256462014714
1.17,-0.928573382385478
1.175,-0.970986664863017
1.18,-1.01682942504358
1.185,-1.0665042006271
1.19,-1.12049373027815
1.195,-1.17937407499036
1.2,-1.24383063114191
1.205,-1.31467769058956
1.21,-1.39288231350801
1.215,-1.4795933746051
1.22,-1.57617668045218
1.225,-1.68425694922588
1.23,-1.80576702686005
1.235,-1.94300366629364
1.24,-2.09868692011171
1.245,-2.27601558335063
1.25,-2.47870215835363
1.255,-2.71095393024558
1.26,-2.97733590486462
1.265,-3.28239724931385
1.27,-3.62985398861032
1.275,-4.02099284655396
1.28,-4.45183363353486
1.285,-4.90864592669444
1.29,-5.36218917216998
1.295,-5.76345931001299
1.3,-6.04779967849382
1.305,-6.15499156785468
1.31,-6.0604244099685
1.315,-5.79261085336333
1.32,-5.41834239920581
1.325,-5.01023626564978
1.33,-4.62353043241503
1.335,-4.29037036083999
1.34,-4.02439154540056
1.345,-3.82762067989264
1.35,-3.69603586457017
1.355,-3.62311273682523
1.36,-3.60177804956958
1.365,-3.62534623725981
1.37,-3.68788047726594
1.375,-3.78425837425316
1.38,-3.91010274201418
1.385,-4.06166286238912
1.39,-4.23568846066036
1.395,-4.42931530571334
1.4,-4.63996937635879
1.405,-4.86529076282753
1.41,-5.103075938924
1.415,-5.35123612797148
1.42,-5.60776933700158
1.425,-5.87074380621694
1.43,-6.13829089250348
1.435,-6.40860566944124
1.44,-6.67995373438281
1.445,-6.95068285043871
1.45,-7.21923812122955
1.455,-7.4841794150922
1.46,-7.7441997477239
1.465,-7.99814332774542
1.47,-8.24502199886631
1.475,-8.48402890145085
1.48,-8.71454834205195
1.485,-8.93616110507496
1.49,-9.14864475396051
1.495,-9.35196882389326
1.5,-9.54628516819698
1.505,-9.73191404747571
1.51,-9.9093268097737
1.515,-10.0791261776194
1.52,-10.2420252239034
1.525,-10.398826087644
1.53,-10.5503993692479
1.535,-10.6976649768192
1.54,-10.8415749969063
1.545,-10.9830989594638
1.55,-11.1232116775247
1.555,-11.2628836805391
1.56,-11.4030741334987
1.565,-11.544726043264
1.57,-11.6887634962551
1.575,-11.8360906425936
1.58,-11.9875921343638
1.585,-12.1441347331328
1.59,-12.3065698178428
1.595,-12.4757365429612
1.6,-12.6524654133053
1.605,-12.8375820517296
1.61,-13.0319109344313
1.615,-13.2362788512048
1.62,-13.4515178087145
1.625,-13.678467026046
1.63,-13.9179735627791
1.635,-14.1708909555288
1.64,-14.4380749979332
1.645,-14.7203754511639
1.65,-15.0186219749118
1.655,-15.3336018644846
1.66,-15.6660261913155
1.665,-16.0164795757264
1.67,-16.3853469651116
1.675,-16.7727083592639
1.68,-17.1781894246824
1.685,-17.6007526500441
1.69,-18.0384110271609
1.695,-18.4878464143967
1.7,-18.9439223719297
1.705,-19.399104712881
1.71,-19.8428548312396
1.715,-20.261153773737
1.72,-20.6364466114649
1.725,-20.9484168604079
1.73,-21.1759773005597
1.735,-21.3005145063475
