"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.45810508438273
2,3.44626831641441
4,3.43095804055868
6,3.4120767893259
8,3.38954885628506
10,3.36332141596427
12,3.33336569130802
14,3.29967818385586
16,3.26228195961701
18,3.2212279576906
20,3.17659625935565
22,3.12849722337785
24,3.07707235994577
26,3.02249478290656
28,2.96496905049877
30,2.90473018198364
32,2.84204162549795
34,2.77719195553344
36,2.71049010112866
38,2.64225895198757
40,2.57282726181204
42,2.50251986642059
44,2.43164635590459
46,2.36048847856877
48,2.28928669915049
50,2.21822647068198
52,2.14742489190657
54,2.07691849369314
56,2.00665291414755
58,1.93647517406999
60,1.86612915059653
62,1.79525467461155
64,1.72339046253754
66,1.64998085744323
68,1.57438612303367
70,1.49589583087463
72,1.41374472520914
74,1.32713035251901
76,1.23523170760673
78,1.13722816951289
80,1.03231806806997
82,0.919736320891812
84,0.798770695888737
86,0.668776372197824
88,0.529188581873772
90,0.379533208560438
92,0.21943529404079
94,0.0486254585749644
96,-0.133055721752748
98,-0.325655314223182
100,-0.529107525020736
102,-0.743235001767451
104,-0.967751844280336
106,-1.20226821081158
108,-1.44629638511829
110,-1.69925813774724
112,-1.96049317251741
114,-2.22926839805691
116,-2.50478770854951
118,-2.78620190425013
120,-3.07261833981444
122,-3.36310986762143
124,-3.65672265498125
126,-3.95248250801436
128,-4.24939943733725
130,-4.54647035244945
132,-4.84267996689875
134,-5.13700022107175
136,-5.4283887622534
138,-5.71578723438291
140,-5.99812029060128
142,-6.27429631751121
144,-6.54321082206333
146,-6.80375325992456
148,-7.05481777204478
150,-7.2953178571774
152,-7.5242044785571
154,-7.74048654257974
156,-7.94325217528175
158,-8.13168884688711
160,-8.30510023719989
162,-8.4629178513198
164,-8.60470580013923
166,-8.73015781629105
168,-8.83908639831682
170,-8.93140484567271
172,-9.00710373824145
174,-9.06622401747024
176,-9.1088291711819
178,-9.13497908620364
180,-9.14470793096654
