"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.41848395294532
2,3.38060792358353
4,3.34391631852658
6,3.30857098950359
8,3.27473332195179
10,3.24256359198024
12,3.21221951340182
14,3.18385391327459
16,3.15761150797559
18,3.13362479239916
20,3.11200910121661
22,3.09285695120343
24,3.07623182452612
26,3.06216160092489
28,3.05063188778979
30,3.04157952699388
32,3.03488657226327
34,3.03037502809683
36,3.02780261959542
38,3.02685982269309
40,3.02716832883561
42,3.02828105151356
44,3.02968370987235
46,3.03079795307611
48,3.03098592412295
50,3.02955610831188
52,3.02577027288979
54,3.01885128203647
56,3.00799156489758
58,2.99236202188358
60,2.97112117282962
62,2.94342437617814
64,2.90843297735934
66,2.865323273615
68,2.81329520888723
70,2.75158073410174
72,2.67945178402604
74,2.59622783139038
76,2.5012829822106
78,2.39405257375988
80,2.27403922921395
82,2.1408183116546
84,1.99404270602071
86,1.83344684202593
88,1.658849855435
90,1.47015777097161
92,1.26736457926481
94,1.05055207454778
96,0.819888321373283
98,0.575624629532097
100,0.31809093869325
102,0.047689549729243
104,-0.235112810698576
106,-0.529794541917431
108,-0.835790210426403
110,-1.15250286737463
112,-1.47931733871166
114,-1.8156140967243
116,-2.160783245701
118,-2.51423809990549
120,-2.8754278083939
122,-3.24384849635801
124,-3.61905245148271
126,-4.00065498689538
128,-4.38833875536867
130,-4.78185546332254
132,-5.18102512454454
134,-5.58573318641085
136,-5.99592603883051
138,-6.41160556205324
140,-6.83282346986014
142,-7.25967624809753
144,-7.69230146587799
146,-8.13087613997091
148,-8.57561765297262
150,-9.02678745037288
152,-9.48469735150148
154,-9.94971777430454
156,-10.4222864460871
158,-10.9029151760244
160,-11.3921908805025
162,-11.8907650900378
164,-12.3993233320221
166,-12.9185216310397
168,-13.4488712602719
170,-13.9905439985035
172,-14.5430577179616
174,-15.1047861753975
176,-15.6722203771552
178,-16.2389028413135
180,-16.7939896346915
