"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.23522101335285
1.005,-1.15581867960733
1.01,-1.08603518641247
1.015,-1.02485658840006
1.02,-0.971381158680035
1.025,-0.924809987899954
1.03,-0.884437275290554
1.035,-0.849640657153631
1.04,-0.819871804614619
1.045,-0.7946474404816
1.05,-0.773540869031137
1.055,-0.756174077145256
1.06,-0.742210445554012
1.065,-0.731348100504287
1.07,-0.723313934834344
1.075,-0.717858329361408
1.08,-0.714750607217228
1.085,-0.713775252314697
1.09,-0.714728916215614
1.095,-0.717418223969496
1.1,-0.721658368861627
1.105,-0.727272459608449
1.11,-0.734091553778547
1.115,-0.741955281469196
1.12,-0.750712937364467
1.125,-0.760224900896652
1.13,-0.770364236149899
1.135,-0.781018326846621
1.14,-0.792090417077813
1.145,-0.803500953631577
1.15,-0.81518865786413
1.155,-0.827111290400972
1.16,-0.839246106880087
1.165,-0.851590034324796
1.17,-0.864159623378068
1.175,-0.876990850484958
1.18,-0.890138856213491
1.185,-0.903677712199324
1.19,-0.917700311256721
1.195,-0.932318474935938
1.2,-0.947663372242458
1.205,-0.963886344328259
1.21,-0.981160234536553
1.215,-0.999681332902261
1.22,-1.01967206064511
1.225,-1.04138454484969
1.23,-1.0651052678688
1.235,-1.09116102130593
1.24,-1.11992645146099
1.245,-1.15183355106617
1.25,-1.18738352661178
1.255,-1.22716153934524
1.26,-1.27185485257343
1.265,-1.32227485661508
1.27,-1.37938315840951
1.275,-1.4443211598563
1.28,-1.51844080521631
1.285,-1.60333048787177
1.29,-1.70082266882444
1.295,-1.81295537252367
1.3,-1.94183321184418
1.305,-2.08928823816716
1.31,-2.25617364601911
1.315,-2.44105500563281
1.32,-2.63809392651372
1.325,-2.83432002969467
1.33,-3.00768487714583
1.335,-3.12916486355191
1.34,-3.17229520737686
1.345,-3.12765272867459
1.35,-3.01091503936822
1.355,-2.85554989126819
1.36,-2.69657894320808
1.365,-2.5588562106088
1.37,-2.45474410852856
1.375,-2.38738752399669
1.38,-2.35491076766552
1.385,-2.35344843661714
1.39,-2.37881708887983
1.395,-2.42725596737298
1.4,-2.49566113801286
1.405,-2.58158593396414
1.41,-2.68315296724558
1.415,-2.79894570767293
1.42,-2.9279074321139
1.425,-3.0692564429167
1.43,-3.2224184023559
1.435,-3.3869736844746
1.44,-3.56261692881335
1.445,-3.74912613868597
1.45,-3.94633909919392
1.455,-4.15413535004709
1.46,-4.37242234726667
1.465,-4.60112476512642
1.47,-4.84017613030213
1.475,-5.08951215716054
1.48,-5.3490652801079
1.485,-5.61875996774185
1.49,-5.89850846354369
1.495,-6.18820663608683
1.5,-6.48772964345665
1.505,-6.79692712566642
1.51,-7.11561763831903
1.515,-7.44358203319576
1.52,-7.78055547950454
1.525,-8.1262178064507
1.53,-8.48018183813844
1.535,-8.84197939218566
1.54,-9.2110446335615
1.545,-9.58669452905549
1.55,-9.96810625507181
1.555,-10.3542915984195
1.56,-10.7440686898009
1.565,-11.1360318617366
1.57,-11.5285210663323
1.575,-11.9195931530218
1.58,-12.3069983919879
1.585,-12.6881668752082
1.59,-13.0602106742608
1.595,-13.4199485823927
1.6,-13.7639604584881
1.605,-14.0886770405878
1.61,-14.3905080397248
1.615,-14.6660060709646
1.62,-14.9120568584882
1.625,-15.1260783956212
1.63,-15.3062054526041
1.635,-15.4514334483414
1.64,-15.5616990237895
1.645,-15.6378837647413
1.65,-15.6817403850275
1.655,-15.6957537416184
1.66,-15.6829586723334
1.665,-15.6467405888583
1.67,-15.5906429007933
1.675,-15.5181993468968
1.68,-15.4328015952455
1.685,-15.3376052167251
1.69,-15.2354716637878
1.695,-15.1289406114193
1.7,-15.0202256965783
1.705,-14.9112267733628
1.71,-14.8035526950952
1.715,-14.6985498663961
1.72,-14.5973330623516
1.725,-14.5008161157168
1.73,-14.4097409583063
1.735,-14.324704164474
1.74,-14.2461806102856
1.745,-14.1745441707713
1.75,-14.1100855687777
1.755,-14.0530275963758
1.76,-14.003537980467
1.765,-13.9617401783009
1.77,-13.9277223804177
1.775,-13.9015449779104
1.78,-13.8832467243327
1.785,-13.8728497941558
1.79,-13.8703639118468
1.795,-13.8757896997571
1.8,-13.8891213697075
1.805,-13.910348862655
1.81,-13.9394595230665
1.815,-13.9764393794224
1.82,-14.0212740893663
1.825,-14.0739495971473
