"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.89058023446288
2,3.86575887515144
4,3.83936199883405
6,3.8113486042576
8,3.78169020213104
10,3.7503730684101
12,3.71740027331217
14,3.6827934107853
16,3.64659393666066
18,3.60886400828372
20,3.56968670577226
22,3.52916550723044
24,3.4874228895103
26,3.44459793476561
28,3.400842843204
30,3.35631828572239
32,3.31118757723269
34,3.26560971189863
36,3.21973137304641
38,3.17367810919086
40,3.1275449476447
42,3.08138679127661
44,3.0352090040614
46,2.98895862918156
48,2.94251669297229
50,2.8956920248204
52,2.84821696652831
54,2.79974525782862
56,2.74985227461007
58,2.69803767283712
60,2.64373036552007
62,2.58629564375072
64,2.5250441554215
66,2.45924238354172
68,2.38812422322735
70,2.31090324204796
72,2.226785219005
74,2.13498058743659
76,2.03471645005171
78,1.92524788359868
80,1.8058683007397
82,1.6759186832898
84,1.53479554142707
86,1.38195748669651
88,1.21693033285818
90,1.03931065917728
92,0.848767787653656
94,0.645044141402703
96,0.427953968539271
98,0.197380436990932
100,-0.0467288671533066
102,-0.304367970268864
104,-0.575479959925338
106,-0.859965689205714
108,-1.15769351562653
110,-1.46850979108003
112,-1.79224975644129
114,-2.12874843639387
116,-2.47785108196353
118,-2.83942267530319
120,-3.21335599744273
122,-3.59957776702778
124,-3.99805238580428
126,-4.40878287081335
128,-4.83180860667882
130,-5.26719960376866
132,-5.71504698697489
134,-6.17544945183213
136,-6.64849539618078
138,-7.13424035428853
140,-7.6326792163108
142,-8.14371250280487
144,-8.66710568073681
146,-9.20244016185239
148,-9.74905423942554
150,-10.3059718450945
152,-10.8718167403893
154,-11.4447097728563
156,-12.0221474241619
158,-12.6008615384919
160,-13.1766635558953
162,-13.7442827171286
164,-14.2972175131273
166,-14.8276335500348
168,-15.3263577268987
170,-15.7830334653877
172,-16.186504927704
174,-16.5254756602505
176,-16.7894269819186
178,-16.9696870651901
180,-17.0604444748003
