"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.39892991216322
2,3.37598638679889
4,3.35149767016867
6,3.32541510055919
8,3.29770713879038
10,3.26836140789494
12,3.23738659495075
14,3.2048141609061
16,3.17069978398268
18,3.1351244417117
20,3.09819501732113
22,3.06004429984533
24,3.02083023606978
26,2.98073428856726
28,2.93995876001812
30,2.8987229619788
32,2.8572581380728
34,2.81580109823157
36,2.77458658192102
38,2.73383844250716
40,2.69375982846397
42,2.65452262451964
44,2.61625649987452
46,2.57903798292398
48,2.54288003380576
50,2.50772260973176
52,2.47342470773054
54,2.43975832262881
56,2.40640467634685
58,2.37295296355701
60,2.33890172779526
62,2.30366284304374
64,2.26656794129776
66,2.22687700846005
68,2.18378877835809
70,2.13645249348976
72,2.08398057303208
74,2.02546173173661
76,1.95997412268675
78,1.88659812576756
80,1.80442846468745
82,1.71258540143465
84,1.61022482220113
86,1.49654708865134
88,1.37080458020414
90,1.23230789553688
92,1.08043071489691
94,0.914613350056551
96,0.734365027518631
98,0.539264964825971
100,0.328962311568493
102,0.103175037819904
104,-0.138312135058007
106,-0.3956506516696
108,-0.66893176024169
110,-0.958190720833329
112,-1.26341140763236
114,-1.58453109783182
116,-1.9214452044021
118,-2.27401167127259
120,-2.64205470768417
122,-3.02536749453495
124,-3.423713450209
126,-3.83682559743279
128,-4.26440352695397
130,-4.70610740926153
132,-5.1615484636624
134,-5.63027525744215
136,-6.11175518137886
138,-6.60535044007943
140,-7.11028792084985
142,-7.6256223861133
144,-8.15019260660554
146,-8.68257036545363
148,-9.22100278301695
150,-9.76334921939102
152,-10.3070151897856
154,-10.8488873409523
156,-11.3852755823739
158,-11.9118708077796
160,-12.4237289247011
162,-12.9152934836953
164,-13.3804691263924
166,-13.8127552949909
168,-14.2054434003776
170,-14.551871077201
172,-14.8457158794456
174,-15.0813009030781
176,-15.2538800244101
178,-15.3598731088623
180,-15.3970310897723
