"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.78141954487407
2,3.75697200109865
4,3.73118384645046
6,3.70402368978801
8,3.67547212838441
10,3.64552347001126
12,3.61418709600903
14,3.58148840330364
16,3.54746925629447
18,3.51218787447855
20,3.47571807981983
22,3.43814783055984
24,3.39957697674081
26,3.36011418837884
28,3.31987303086873
30,3.27896719417061
32,3.23750492221777
34,3.19558273545061
36,3.15327859002736
38,3.11064466864672
40,3.06770004572719
42,3.02442350908062
44,2.98074684634679
46,2.93654891310403
48,2.8916507878147
50,2.84581228554729
52,2.79873004891085
54,2.75003736428933
56,2.69930576968877
58,2.64604843405705
60,2.58972520402034
62,2.52974913934727
64,2.46549429852796
66,2.39630449414474
68,2.32150271552537
70,2.24040091270069
72,2.15230984838923
74,2.05654874988506
76,1.95245452609035
78,1.83939035234991
80,1.71675346361104
82,1.58398203201995
84,1.44056103665325
86,1.28602705994206
88,1.11997196760873
90,0.94204544740425
92,0.751956397849789
94,0.549473173012137
96,0.334422704562291
98,0.106688539312736
100,-0.133792149849625
102,-0.387032498559948
104,-0.65300072322889
106,-0.931625592940152
108,-1.2228024303001
110,-1.52639943661092
112,-1.84226410323186
114,-2.17022943988526
116,-2.51011972404035
118,-2.86175545535354
120,-3.22495718711355
122,-3.59954790381489
124,-3.98535362067893
126,-4.38220189658139
128,-4.7899179749493
130,-5.20831829551579
132,-5.63720115064332
134,-6.0763342904839
136,-6.52543930929791
138,-6.98417266972367
140,-7.45210324343282
142,-7.92868626864956
144,-8.41323365371895
146,-8.9048806010227
148,-9.40254860056196
150,-9.90490496483619
152,-10.4103192674759
154,-10.9168173324555
156,-11.4220338275511
158,-11.9231650784625
160,-12.4169244778272
162,-12.899503862098
164,-13.3665455189686
166,-13.813131108727
168,-14.2337957230862
170,-14.622577412208
172,-14.9731143398211
174,-15.2788023517307
176,-15.5330236460642
178,-15.7294505019692
180,-15.8624151465559
