"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.02964933034828
2,3.01117713034234
4,2.99100329434793
6,2.96905658826348
8,2.94528851508332
10,2.91967506345493
12,2.89221816494561
14,2.86294681979067
16,2.83191783194898
18,2.79921607537374
20,2.76495419610787
22,2.72927164100316
24,2.69233289565623
26,2.65432481382132
28,2.61545293036892
30,2.57593667184219
32,2.53600341430775
34,2.49588138807796
36,2.45579149227647
38,2.4159381567665
40,2.37649947044698
42,2.33761687728357
44,2.29938481707504
46,2.26184074836804
48,2.2249560277259
50,2.1886281256254
52,2.15267463004215
54,2.11682942330799
56,2.08074131927123
58,2.04397532345762
60,2.00601653946439
62,1.96627660284962
64,1.92410239217949
66,1.87878665701759
68,1.82958012285079
70,1.77570458773355
72,1.71636651520115
74,1.65077064951221
76,1.57813322657163
78,1.49769441944077
80,1.40872973325947
82,1.31056014337151
84,1.20256084642359
86,1.08416856278287
88,0.954887387065451
90,0.814293230697642
92,0.662036936309502
94,0.497846169373391
96,0.321526209435594
98,0.13295977344868
100,-0.067893990911725
102,-0.281001201559616
104,-0.506255486227479
106,-0.743480631360395
108,-0.992433489691493
110,-1.25280699608438
112,-1.52423313516811
114,-1.806285697315
116,-2.09848265305438
118,-2.40028797225793
120,-2.71111271629102
122,-3.03031524234508
124,-3.35720038331936
126,-3.69101750796916
128,-4.03095742825959
130,-4.37614820663588
132,-4.72565002616152
134,-5.07844941946308
136,-5.4334533028443
138,-5.78948341992215
140,-6.1452719494521
142,-6.49945915359442
144,-6.8505940092265
146,-7.1971387457427
148,-7.53747807763784
150,-7.8699336443542
152,-8.19278374274924
154,-8.50428787210734
156,-8.80271495308879
158,-9.08637341189015
160,-9.35364075260178
162,-9.60298990399412
164,-9.8330096412871
166,-10.0424168259439
168,-10.2300590828425
170,-10.3949077633596
172,-10.5360424632343
174,-10.6526297600463
176,-10.743899977722
178,-10.8091264732398
180,-10.8476120308283
