"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.07871753133183
1.005,-1.01079359295511
1.01,-0.950846356847349
1.015,-0.898254218518162
1.02,-0.852390834286172
1.025,-0.812641993719424
1.03,-0.778418974854953
1.035,-0.749168490627729
1.04,-0.724379486417481
1.045,-0.703587147221488
1.05,-0.686374527294541
1.055,-0.672372234855004
1.06,-0.661256598744184
1.065,-0.652746720387206
1.07,-0.64660077895505
1.075,-0.642611914625357
1.08,-0.640603967447072
1.085,-0.640427299913147
1.09,-0.641954881881295
1.095,-0.645078768678606
1.1,-0.64970705866409
1.105,-0.655761376621365
1.11,-0.663174895273708
1.115,-0.67189087976664
1.12,-0.681861719531106
1.125,-0.693048398462219
1.13,-0.705420347351729
1.135,-0.718955621203439
1.14,-0.733641347439028
1.145,-0.749474397986746
1.15,-0.766462247794079
1.155,-0.784623993503957
1.16,-0.80399151816381
1.165,-0.824610800409366
1.17,-0.846543379331743
1.175,-0.869867999182228
1.18,-0.894682471393598
1.185,-0.921105805494091
1.19,-0.949280675924403
1.195,-0.979376309254525
1.2,-1.01159189667215
1.205,-1.0461606607916
1.21,-1.08335473471155
1.215,-1.12349104553006
1.22,-1.16693843432604
1.225,-1.21412628873268
1.23,-1.26555500869599
1.235,-1.32180866138474
1.24,-1.38357018746781
1.245,-1.4516394580043
1.25,-1.52695427133781
1.255,-1.61061387545255
1.26,-1.70390352890981
1.265,-1.80831647000717
1.27,-1.92556554755128
1.275,-2.05756911371428
1.28,-2.20638203221642
1.285,-2.37401909694854
1.29,-2.56208082850342
1.295,-2.77104106989312
1.3,-2.99901232198425
1.305,-3.2398449446767
1.31,-3.48072962224946
1.315,-3.70034679914651
1.32,-3.87002071443562
1.325,-3.96086146683958
1.33,-3.95646045619286
1.335,-3.86347401178804
1.34,-3.71039504755444
1.345,-3.53469796539559
1.35,-3.3688357196136
1.355,-3.23344664284725
1.36,-3.13777191219902
1.365,-3.08325049830422
1.37,-3.06714946106004
1.375,-3.08507506731787
1.38,-3.13237361720829
1.385,-3.20477667346148
1.39,-3.29862054295145
1.395,-3.41085782431204
1.4,-3.53898320213651
1.405,-3.68093471906385
1.41,-3.83499794581115
1.415,-3.99972335194339
1.42,-4.17385920327629
1.425,-4.35629897798984
1.43,-4.54604117241891
1.435,-4.74215922425033
1.44,-4.94377951884328
1.445,-5.15006579066487
1.45,-5.36020857112959
1.455,-5.57341862480547
1.46,-5.78892354882603
1.465,-6.00596688926263
1.47,-6.22380926122806
1.475,-6.44173105522501
1.48,-6.6590363786164
1.485,-6.87505792497923
1.49,-7.08916249152394
1.495,-7.3007568810607
1.5,-7.50929393496746
1.505,-7.71427845158366
1.51,-7.91527275417109
1.515,-8.11190168712552
1.52,-8.30385684068055
1.525,-8.49089983407346
1.53,-8.67286452504705
1.535,-8.84965805849837
1.54,-9.0212607168979
1.545,-9.18772458686791
1.55,-9.34917110670484
1.555,-9.50578760533214
1.56,-9.65782298125808
1.565,-9.80558269838735
1.57,-9.949423292747
1.575,-10.089746590093
1.58,-10.226993829687
1.585,-10.3616398757723
1.59,-10.4941876774826
1.595,-10.6251631123932
1.6,-10.7551103210036
1.605,-10.8845876112382
1.61,-11.0141639853553
1.615,-11.144416317796
1.62,-11.2759271923949
1.625,-11.4092833914933
1.63,-11.5450750179729
1.635,-11.6838952239375
1.64,-11.8263405163817
1.645,-11.973011610298
1.65,-12.124514802822
1.655,-12.2814638477901
1.66,-12.4444823181185
1.665,-12.6142064534539
1.67,-12.7912885024493
1.675,-12.9764005827671
1.68,-13.1702390976518
1.685,-13.3735297659069
1.69,-13.5870333428306
1.695,-13.8115521337233
1.7,-14.0479374298283
1.705,-14.297098030051
1.71,-14.5600100518426
1.715,-14.837728282783
1.72,-15.1313993824396
1.725,-15.4422773139211
1.73,-15.771741467897
1.735,-16.1213180396169
1.74,-16.4927053303539
1.745,-16.8878037624705
1.75,-17.3087515052041
1.755,-17.7579666678871
1.76,-18.2381969462116
1.765,-18.7525772336888
1.77,-19.3046946813229
1.775,-19.898658277215
1.78,-20.5391647220038
1.785,-21.2315410601347
1.79,-21.9817205787262
1.795,-22.7960578588949
1.8,-23.6807817916276
1.805,-24.640660453762
1.81,-25.6759934607943
1.815,-26.7761987498378
1.82,-27.9071218859013
1.825,-28.9896740657428
1.83,-29.8774332468646
1.835,-30.371707592769
1.84,-30.3252554681506
1.845,-29.7663360954909
1.85,-28.8723545458125
1.855,-27.8335418463969
1.86,-26.775998105131
1.865,-25.7635575212533
1.87,-24.8220707394855
1.875,-23.9583025889991
1.88,-23.1704829088119
1.885,-22.4535006881974
1.89,-21.801303041239
1.895,-21.2079423550352
1.9,-20.6679914781162
1.905,-20.1766710286746
1.91,-19.7298508141672
1.915,-19.3240009703707
1.92,-18.9561275963522
1.925,-18.6237083522812
1.93,-18.324634387266
1.935,-18.0571607418744
1.94,-17.8198654894458
1.945,-17.6116171245764
1.95,-17.4315494878249
1.955,-17.2790435483803
1.96,-17.1537155159602
1.965,-17.0554109588876
1.97,-16.9842048447333
1.975,-16.9404076918954
1.98,-16.9245783375464
1.985,-16.9375442139192
1.99,-16.9804305192826
