"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.6092125274829
2,3.58852871239456
4,3.56666691185855
6,3.54358460981966
8,3.51925522564321
10,3.49366984902325
12,3.46683854557442
14,3.43879116971895
16,3.40957761724437
18,3.37926744810264
20,3.34794881172878
22,3.31572661341935
24,3.28271987203185
26,3.24905823710121
28,3.21487765769434
30,3.18031522572632
32,3.14550325222979
34,3.11056267473766
36,3.07559593538894
38,3.04067950990524
40,3.00585630412283
42,2.9711281640772
44,2.93644876470003
46,2.9017171485398
48,2.86677217800116
50,2.83138814202313
52,2.79527172178576
54,2.75806047210675
56,2.71932291886477
58,2.67856031195268
60,2.63521001205425
62,2.58865043186514
64,2.5382074015374
66,2.48316178649794
68,2.42275815470827
70,2.35621427018329
72,2.28273117955128
74,2.20150365730426
76,2.11173078141318
78,2.01262642223884
80,1.90342944226419
82,1.78341342041823
84,1.65189573127761
86,1.50824582522276
88,1.35189257009819
90,1.1823305278966
92,0.999125051665361
94,0.801916098803147
96,0.590420668098796
98,0.364433780486014
100,0.123827939010392
102,-0.131448976453405
104,-0.401377397982483
106,-0.685871326219341
108,-0.984785096344291
110,-1.29792154260286
112,-1.62504138893133
114,-1.96587362350005
116,-2.32012653966041
118,-2.6874990485261
120,-3.06769179397589
122,-3.46041753459257
124,-3.86541020426189
126,-4.28243202823601
128,-4.71127805691783
130,-5.15177748514905
132,-5.60379114664506
134,-6.06720460401233
136,-6.54191628378698
138,-7.02782012006772
140,-7.52478215568097
142,-8.0326104937743
144,-8.55101788655061
146,-9.07957609010598
148,-9.61766091566016
150,-10.1643866977418
152,-10.7185287394616
154,-11.2784322922058
156,-11.8419069640293
158,-12.4061064178008
160,-12.9673952510276
162,-13.5212086393583
164,-14.061916376259
166,-14.5827119349505
168,-15.0755590391404
170,-15.5312412414197
172,-15.9395695195083
174,-16.2898004808588
176,-16.5712926148943
178,-16.7743728062559
180,-16.8913062312249
