"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.40976663564459
2,3.36330215101625
4,3.31585002578335
6,3.26800193438077
8,3.22035939662899
10,3.17351080898333
12,3.12800538424585
14,3.08432513625116
16,3.04285638292131
18,3.00386249238494
20,2.96745970816738
22,2.93359781829079
24,2.90204716111938
26,2.87239300235624
28,2.84403772155577
30,2.81621058905204
32,2.78798428437645
34,2.75829678874545
36,2.72597693862519
38,2.6897717835573
40,2.64837394330079
42,2.60044737188329
44,2.54465025654246
46,2.47965414983696
48,2.40415880118051
50,2.31690248016757
52,2.216667844193
54,2.10228358749464
56,1.97262221988578
58,1.82659437072451
60,1.66314001052886
62,1.48121694328881
64,1.27978685982497
66,1.05779916695494
68,0.814172726534788
70,0.547775558238793
72,0.257402484784254
74,-0.0582493663539822
76,-0.400607335526475
78,-0.771252415541118
80,-1.17195092039703
82,-1.60468850614858
84,-2.07170594749814
86,-2.57553512300265
88,-3.11903180575297
90,-3.70539831248747
92,-4.3381823594755
94,-5.02122581966272
96,-5.75851319215077
98,-6.55382460432163
100,-7.41001429758064
102,-8.32758400916713
104,-9.30196815131082
106,-10.3186127893405
108,-11.3448189656414
110,-12.3186859401828
112,-13.1412580017476
114,-13.6891251714751
116,-13.8645469271523
118,-13.6577382746742
120,-13.1544179746712
122,-12.4790809189587
124,-11.7384586289141
126,-11.002315437957
128,-10.3090144404691
130,-9.67671375185338
132,-9.11220138629423
134,-8.6163678427326
136,-8.1872623192487
138,-7.82170973467907
140,-7.51613356397098
142,-7.26695561865477
144,-7.07077503672768
146,-6.92443432717986
148,-6.82502949103007
150,-6.76989425791492
152,-6.75657420483458
154,-6.78279897708295
156,-6.84645683807825
158,-6.94557364796323
160,-7.07829719957021
162,-7.2428871178705
164,-7.43770995908767
166,-7.6612385415365
168,-7.91205377153565
170,-8.18884619081355
172,-8.4904130706932
174,-8.81564500816341
176,-9.16349350935437
178,-9.53290780871692
180,-9.92272497272179
