"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.04128628470309
2,4.0354869664911
4,4.0251358830073
6,4.01073789943539
8,3.99280808080957
10,3.97185404498339
12,3.9483570254657
14,3.92275224309448
16,3.89540931988902
18,3.86661356959626
20,3.83654904793364
22,3.80528422568447
24,3.77276105134091
26,3.73878799865476
28,3.70303746098718
30,3.66504758129379
32,3.6242283229501
34,3.57987132306908
36,3.53116285356814
38,3.47719906514818
40,3.41700261419023
42,3.34953977018359
44,3.27373716045238
46,3.18849741253189
48,3.09271308321543
50,2.98527839876717
52,2.86509845823587
54,2.73109566099557
56,2.58221320507853
58,2.41741556300864
60,2.23568587786715
62,2.03602023675048
64,1.81741877420571
66,1.57887353629834
68,1.3193529966534
70,1.03778305696749
72,0.733024281591916
74,0.403845001752853
76,0.0488897699678711
78,-0.333357563676393
80,-0.744617160960547
82,-1.1868642683249
84,-1.66238991605099
86,-2.17387373421982
88,-2.72447216677675
90,-3.31792631541067
92,-3.95869467032995
94,-4.6521167830208
96,-5.40461364213005
98,-6.22392683402612
100,-7.1193855612479
102,-8.10215284705281
104,-9.18529931451527
106,-10.383276895323
108,-11.7096266743617
110,-13.1698109716276
112,-14.7413462025811
114,-16.3255080448481
116,-17.6643310570069
118,-18.3346934722505
120,-18.0752896815858
122,-17.1180777768493
124,-15.8913736701986
126,-14.6686927145469
128,-13.5584528166912
130,-12.5877170439444
132,-11.7532451827763
134,-11.042792338113
136,-10.4428507282221
138,-9.94115629988319
140,-9.52729480463308
142,-9.19266031625402
144,-8.93022669077738
146,-8.73429607543813
148,-8.60027806498748
150,-8.52451259264073
152,-8.50413571928959
154,-8.5369836435372
156,-8.62153014790494
158,-8.75685389465948
160,-8.94263360858402
162,-9.17917098694274
164,-9.4674431938575
166,-9.8091892229357
168,-10.2070375870372
170,-10.6646872419531
172,-11.1871601741195
174,-11.7811539037633
176,-12.4555370721874
178,-13.2220536230756
180,-14.0963324888617
