"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.39609343534913
2,3.36696257147598
4,3.33675747165369
6,3.30544407652533
8,3.27300691678902
10,3.23945175356848
12,3.20480771498364
14,3.16912883398916
16,3.13249488680177
18,3.0950114284798
20,3.05680892408219
22,3.01804088203268
24,2.97888091248149
26,2.93951865893196
28,2.90015458697308
30,2.86099365958712
32,2.82223798303995
34,2.78407856836916
36,2.7466864171499
38,2.71020320149369
40,2.67473186119265
42,2.64032747936576
44,2.60698881623121
46,2.57465087448205
48,2.54317883720015
50,2.51236366116051
52,2.48191952863799
54,2.45148326603422
56,2.42061573633753
58,2.38880511394957
60,2.35547186359399
62,2.31997517699013
64,2.28162057625631
66,2.23966837311136
68,2.19334267644098
70,2.14184066384666
72,2.08434186996625
74,2.02001728955188
76,1.94803814063334
78,1.86758417759716
80,1.77785148202179
82,1.67805968846246
84,1.56745862234463
86,1.44533433817413
88,1.31101454976435
90,1.16387344202435
92,1.00333584819025
94,0.828880769343561
96,0.64004420657939
98,0.43642127190558
100,0.217667543174993
102,-0.0165003679429757
104,-0.266305057075972
106,-0.531909385003516
108,-0.813418339626522
110,-1.11088166330858
112,-1.42429717507622
114,-1.7536146801409
116,-2.09874031757826
118,-2.45954115170711
120,-2.83584976498984
122,-3.22746856165861
124,-3.63417344352325
126,-4.05571647443962
128,-4.49182710960036
130,-4.94221153186269
132,-5.40654961110567
134,-5.88448898498707
136,-6.37563575079064
138,-6.87954125818532
140,-7.39568450121501
142,-7.92344962418563
144,-8.46209807997508
146,-9.01073501063745
148,-9.56826945928909
150,-10.1333680696447
152,-10.7044019862472
154,-11.2793867379985
156,-11.8559149825895
158,-12.4310821467948
160,-13.0014053098001
162,-13.5627363455048
164,-14.110171752727
166,-14.6379644112442
168,-15.1394476321025
170,-15.6069903090556
172,-16.0320140929711
174,-16.4051176782731
176,-16.7163639650668
178,-16.9557822835333
180,-17.1141061504294
