CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.24872041912599,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,2,90,2.25,3.20792168855513,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,4,90,2.25,3.16619962022122,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,6,90,2.25,3.12423762145619,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,8,90,2.25,3.08273061846841,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,10,90,2.25,3.04235665986486,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,12,90,2.25,3.00374554282621,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,14,90,2.25,2.96744601414459,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,16,90,2.25,2.93389343267398,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,18,90,2.25,2.90337997351393,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,20,90,2.25,2.87602945062053,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,22,90,2.25,2.85177860067428,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,24,90,2.25,2.83036621062369,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,26,90,2.25,2.81133082973172,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,28,90,2.25,2.79401706602059,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,30,90,2.25,2.77758972974303,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,32,90,2.25,2.76105445555152,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,34,90,2.25,2.74328299115687,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,36,90,2.25,2.72304112707472,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,38,90,2.25,2.69901726084133,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,40,90,2.25,2.66984980402495,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,42,90,2.25,2.6341519911931,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,44,90,2.25,2.59053306743763,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,46,90,2.25,2.53761525067904,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,48,90,2.25,2.47404623662542,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,50,90,2.25,2.3985073062524,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,52,90,2.25,2.30971729435284,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,54,90,2.25,2.20643278413746,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,56,90,2.25,2.08744491815271,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,58,90,2.25,1.95157317643422,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,60,90,2.25,1.79765638689215,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,62,90,2.25,1.62454111725111,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,64,90,2.25,1.43106746626255,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,66,90,2.25,1.21605213426274,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,68,90,2.25,0.978268515058392,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,70,90,2.25,0.716423413883343,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,72,90,2.25,0.429129856991068,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,74,90,2.25,0.114875310835829,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,76,90,2.25,-0.228015536766786,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,78,90,2.25,-0.601424475802653,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,80,90,2.25,-1.00749122960709,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,82,90,2.25,-1.44867421798932,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,84,90,2.25,-1.9278224763215,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,86,90,2.25,-2.44826082676884,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,88,90,2.25,-3.01389040543925,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,90,90,2.25,-3.62930595763552,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,92,90,2.25,-4.29992886007656,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,94,90,2.25,-5.03214817950748,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,96,90,2.25,-5.83344563051867,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,98,90,2.25,-6.71244101839296,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,100,90,2.25,-7.67870193822317,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,102,90,2.25,-8.74194241618093,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,104,90,2.25,-9.90972073902734,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,106,90,2.25,-11.1815773735073,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,108,90,2.25,-12.5351992994255,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,110,90,2.25,-13.897336716067,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,112,90,2.25,-15.0986335377265,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,114,90,2.25,-15.860915513043,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,116,90,2.25,-15.9400704233959,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,118,90,2.25,-15.3649684577944,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,120,90,2.25,-14.4055449979898,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,122,90,2.25,-13.3265283781942,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,124,90,2.25,-12.2784978186995,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,126,90,2.25,-11.3239396856486,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,128,90,2.25,-10.4808189292377,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,130,90,2.25,-9.74846411040416,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,132,90,2.25,-9.11954512641721,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,134,90,2.25,-8.58507708335886,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,136,90,2.25,-8.13635544328882,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,138,90,2.25,-7.76560730116179,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,140,90,2.25,-7.46612524781334,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,142,90,2.25,-7.23220639834766,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,144,90,2.25,-7.05903048223321,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,146,90,2.25,-6.94253095040633,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,148,90,2.25,-6.87927925871071,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,150,90,2.25,-6.86638841354208,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,152,90,2.25,-6.90143627652264,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,154,90,2.25,-6.98240717456774,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,156,90,2.25,-7.10764993053741,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,158,90,2.25,-7.275850577518,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,160,90,2.25,-7.48601831895068,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,162,90,2.25,-7.73748353698805,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,164,90,2.25,-8.02990670123654,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,166,90,2.25,-8.36329676064455,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,168,90,2.25,-8.73803682464206,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,170,90,2.25,-9.15491332743976,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,172,90,2.25,-9.61514181465097,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,174,90,2.25,-10.1203768501694,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,176,90,2.25,-10.6726831438062,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,178,90,2.25,-11.2744257366534,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi90,180,90,2.25,-11.9280012599511,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,0,0,2.25,3.24872041912599,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,2,0,2.25,3.22908276702338,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,4,0,2.25,3.20717156907801,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,6,0,2.25,3.18290133818258,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,8,0,2.25,3.15620582790844,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,10,0,2.25,3.12704024484777,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,12,0,2.25,3.09538345874952,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,14,0,2.25,3.0612401572813,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,16,0,2.25,3.02464286396275,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,18,0,2.25,2.98565370985798,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,20,0,2.25,2.94436582350663,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,22,0,2.25,2.900904181153,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,24,0,2.25,2.85542574275968,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,26,0,2.25,2.80811869099744,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,28,0,2.25,2.75920059296563,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
Phi0,30,0,2.25,2.70891532032155,15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,58,sim_058
