"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.54455055467643
2,3.52935376813797
4,3.51315634087465
6,3.49640442176062
8,3.47950520397392
10,3.46280539219113
12,3.44656998209634
14,3.43096258797059
16,3.41602853240536
18,3.40168177802617
20,3.38769653757687
22,3.37370406525802
24,3.35919474310113
26,3.3435251754283
28,3.32592963840569
30,3.3055349408173
32,3.28137756432828
34,3.25242187813065
36,3.21757825877869
38,3.17572007235133
40,3.12569866526722
42,3.06635573147154
44,2.996532648488
46,2.91507657942898
48,2.82084330593101
50,2.71269687878532
52,2.58950624572809
54,2.45013904119637
56,2.29345270564666
58,2.11828304842497
60,1.92343028415489
62,1.70764246269639
64,1.46959607890658
66,1.20787348922628
68,0.92093657176159
70,0.607095834160638
72,0.264473882315336
74,-0.109038211259372
76,-0.515833590003395
78,-0.958653944183308
80,-1.44066894243382
82,-1.96557533478971
84,-2.53772171913615
86,-3.16226665121187
88,-3.84537946063499
90,-4.59449386565132
92,-5.41862147088343
94,-6.32871768871343
96,-7.33804492738011
98,-8.46233644166455
100,-9.71915621681355
102,-11.1246792312889
104,-12.6828175776704
106,-14.3532699745223
108,-15.9729097219519
110,-17.1453702728155
112,-17.3670758604771
114,-16.5953300912767
116,-15.3107149411295
118,-13.9417010740318
120,-12.676640077347
122,-11.5667874808542
124,-10.6123419804429
126,-9.79875417421974
128,-9.10928846179165
130,-8.52883048778041
132,-8.04472278673127
134,-7.64666256655152
136,-7.3263566511579
138,-7.07716176278648
140,-6.89377632625485
142,-6.771995074851
144,-6.70852074146462
146,-6.70082340568005
148,-6.74703877354953
150,-6.84589862862448
152,-6.99668884500841
154,-7.19923240751948
156,-7.45389684224734
158,-7.76162744014425
160,-8.12400983749053
162,-8.54336814319286
164,-9.02290820214162
166,-9.56692020030307
168,-10.1810612182737
170,-10.872747098712
172,-11.6516940965418
174,-12.5306613828
176,-13.5264418984766
178,-14.6610783591001
180,-15.9629469675939
