"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.87557313312807
2,3.85069622330667
4,3.82348484544921
6,3.79392016252624
8,3.76199819703378
10,3.72773141928622
12,3.69115021689083
14,3.65230417847911
16,3.61126310686409
18,3.56811766023607
20,3.52297950601811
22,3.47598086209439
24,3.4272732960921
26,3.37702565721335
28,3.32542102876409
30,3.272652614758
32,3.21891851196874
34,3.16441536981271
36,3.10933100340463
38,3.05383609737166
40,2.99807521511254
42,2.9421574040725
44,2.88614675495674
46,2.83005332381619
48,2.77382485331578
50,2.71733972761758
52,2.66040156131052
54,2.60273575735596
56,2.54398827654155
58,2.48372674930501
60,2.42144394028017
62,2.35656345778056
64,2.28844749527264
66,2.21640630819075
68,2.13970907254626
70,2.05759574343084
72,1.96928953005653
74,1.87400962505462
76,1.77098386331167
78,1.65946103296811
80,1.53872261197897
82,1.40809375248621
84,1.26695337822885
86,1.11474329487646
88,0.950976238475462
90,0.775242803286458
92,0.587217198229598
94,0.38666178269604
96,0.173430329894638
98,-0.0525300381430868
100,-0.29117830227351
102,-0.542380440707827
104,-0.805911811668602
106,-1.08146104737301
108,-1.36863544543988
110,-1.66696778980728
112,-1.97592446146853
114,-2.29491461107299
116,-2.62330006466554
118,-2.9604055275948
120,-3.30552854999118
122,-3.65794863276857
124,-4.01693479967988
126,-4.38175095193589
128,-4.75165836812281
130,-5.12591481995932
132,-5.5037699441869
134,-5.88445673647341
136,-6.26717930260974
138,-6.65109729912812
140,-7.03530780110225
142,-7.41882563021478
144,-7.8005634426742
146,-8.17931309593177
148,-8.55372996568021
150,-8.92232194692142
152,-9.28344481633083
154,-9.63530542476924
156,-9.9759737966247
158,-10.3034046165208
160,-10.6154677911695
162,-10.9099868370675
164,-11.1847828730098
166,-11.437721155879
168,-11.66675658822
170,-11.8699746333183
172,-12.0456247096722
174,-12.1921443802436
176,-12.3081743166269
178,-12.3925657707591
180,-12.4443837149907
