Freq_GHz,S11_dB,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
1,-1.99874400595217,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.005,-1.88842243812217,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.01,-1.78075326775235,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.015,-1.67609313036187,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.02,-1.57481022731176,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.025,-1.47727911877693,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.03,-1.38387438321684,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.035,-1.29496318691821,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.04,-1.21089688530871,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.045,-1.13200186686993,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.05,-1.05856994447729,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.055,-0.990848689199958,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.06,-0.929032177362924,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.065,-0.873252671515387,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.07,-0.8235737691769,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.075,-0.779985521891893,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.08,-0.74240194787794,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.085,-0.710661237055483,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.09,-0.684528786568954,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.095,-0.663703022822535,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.1,-0.647823781123425,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
1.105,-0.636482845875838,16.8192617707857,41.6851280218715,15.419782898194,17.160588632003,17.6472325216551,3.9393216512437,27,sim_027
