"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.35294734728268
2,3.32246023254896
4,3.29173744438462
6,3.26119997367024
8,3.23120329467705
10,3.20202048392612
12,3.17382658797899
14,3.14668511141904
16,3.12053742870502
18,3.09519577944988
20,3.07034029443897
22,3.04552023812418
24,3.0201593691697
26,2.99356504448595
28,2.9649404534761
30,2.93339919136588
32,2.89798127751596
34,2.85766969973289
36,2.81140661190384
38,2.75810841518311
40,2.69667909346659
42,2.62602133202217
44,2.54504510573769
46,2.45267356601243
48,2.34784617286683
50,2.22951910585515
52,2.09666304213482
54,1.94825841373131
56,1.78328825160016
58,1.60072869529455
60,1.39953719760596
62,1.17863838639541
64,0.936907462584203
66,0.67315091378607
68,0.386084205163542
70,0.0743059684363631
72,-0.263731959859535
74,-0.629759506775492
76,-1.02572944643507
78,-1.45386601065292
80,-1.91672278977384
82,-2.4172520573661
84,-2.95888795770494
86,-3.54564602080155
88,-4.18224070977475
90,-4.87421999233738
92,-5.62810858242403
94,-6.45153332636219
96,-7.35326071972228
98,-8.34297340356708
100,-9.43036800863834
102,-10.6225807748948
104,-11.9176400301764
106,-13.2890596720489
108,-14.653928214441
110,-15.826210978541
112,-16.5154848418455
114,-16.4973330810747
116,-15.8434937460429
118,-14.8415402419445
120,-13.7461623697116
122,-12.6944142288623
124,-11.740646763313
126,-10.8990846200347
128,-10.1676451430633
130,-9.53868066230999
132,-9.00338959008662
134,-8.553485608342
136,-8.18173261791089
138,-7.88202922658622
140,-7.6493286382475
142,-7.47951168854642
144,-7.36925988693586
146,-7.31594555285647
148,-7.31754389602901
150,-7.37256719063576
152,-7.48001974073142
154,-7.63937227324678
156,-7.85055492360179
158,-8.11396875595367
160,-8.43051663959854
162,-8.8016552030355
164,-9.22947039778621
166,-9.71677966944416
168,-10.2672632190785
170,-10.8856237993417
172,-11.5777652013844
174,-12.3509550311394
176,-13.2138754393015
178,-14.1763112366133
180,-15.247841242154
