"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.38461828430731
2,3.33244668752815
4,3.27794989897728
6,3.22187267774577
8,3.16502205297415
10,3.10824152965565
12,3.05237973699517
14,2.99825442416964
16,2.94661325552424
18,2.89809339651085
20,2.85318232501205
22,2.81218255353588
24,2.7751829223968
26,2.74203877563071
28,2.7123626694776
30,2.68552636031113
32,2.66067380018409
34,2.63674388567656
36,2.61250090364319
38,2.58657010001
40,2.55747560946936
42,2.52367810686307
44,2.48360990800129
46,2.43570576453548
48,2.3784281671055
50,2.3102865116999
52,2.22984994023002
54,2.13575400975463
56,2.02670157135275
58,1.90145836161039
60,1.75884384818864
62,1.59771784941943
64,1.41696338749523
66,1.21546615182866
68,0.992090853928258
70,0.745654652414101
72,0.474897716842286
74,0.178450879377494
76,-0.145199808637102
78,-0.497751941954815
80,-0.881129521682751
82,-1.29753020554254
84,-1.7494776783002
86,-2.2398795901105
88,-2.7720908439566
90,-3.34998032299278
92,-3.97799533642859
94,-4.66120987206376
96,-5.40532548382366
98,-6.21655747118425
100,-7.10126323140346
102,-8.06501147191355
104,-9.11046698792527
106,-10.2328424129923
108,-11.4106791707324
110,-12.5891338879324
112,-13.6571195077766
114,-14.4394567520547
116,-14.7549720922229
118,-14.5441693079982
120,-13.9235469846778
122,-13.0854642001775
124,-12.1855955783245
126,-11.3137358350393
128,-10.511408194703
130,-9.79349927142599
132,-9.16210809280118
134,-8.61381511107822
136,-8.14318254307635
138,-7.74435098309401
140,-7.41172134057779
142,-7.1402086988598
144,-6.92530122087868
146,-6.76303469961316
148,-6.6499348349136
150,-6.5829514290041
152,-6.55939542748063
154,-6.57688347575576
156,-6.63329176193554
158,-6.72671959822897
160,-6.85546256667953
162,-7.01799465961818
164,-7.2129584224396
166,-7.43916149210111
168,-7.69557699299823
170,-7.98134387962616
172,-8.29576135271807
174,-8.63826870875855
176,-9.00839808655892
178,-9.40568205872784
180,-9.82949020294534
