"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.15493758688686
2,3.13648464847405
4,3.11515717265193
6,3.09088313824779
8,3.06361814745078
10,3.0333477211706
12,3.00008947856653
14,2.96389513167029
16,2.92485219881329
18,2.88308531371131
20,2.8387569821642
22,2.79206761743706
24,2.74325467099622
26,2.69259067025802
28,2.64037998248595
30,2.58695414700917
32,2.53266565914827
34,2.47788015024532
36,2.42296698902412
38,2.36828842795212
40,2.31418752943925
42,2.26097522279998
44,2.20891695350675
46,2.15821947915948
48,2.10901842918616
50,2.06136726644823
52,2.01522826103205
54,1.97046600721641
56,1.92684388791999
58,1.88402372722229
60,1.84156868638868
62,1.7989492707793
64,1.75555214282789
66,1.71069129602872
68,1.66362104775551
70,1.61355025979488
72,1.55965719354099
74,1.50110444546983
76,1.43705347785324
78,1.36667834815515
80,1.28917833686853
82,1.2037892679993
84,1.10979340170784
86,1.00652785021982
88,0.893391524009561
90,0.769850655563578
92,0.635442974438223
94,0.489780622520858
96,0.332551905578701
98,0.163521979629979
100,-0.0174674284885729
102,-0.210499165023125
104,-0.415582551044313
106,-0.632655925177345
108,-0.86158969442064
110,-1.10218973815093
112,-1.35420098316276
114,-1.61731093667886
116,-1.89115293217903
118,-2.1753088129827
120,-2.4693107549154
122,-2.77264191685327
124,-3.08473561164647
126,-3.40497271522095
128,-3.73267708380285
130,-4.06710883311185
132,-4.40745545333267
134,-4.75282089307043
136,-5.10221294625775
138,-5.45452951770263
140,-5.80854462137323
142,-6.16289527009473
144,-6.51607072605468
146,-6.86640586498025
148,-7.21208061285787
150,-7.55112747441801
152,-7.88144900498701
154,-8.20084659737641
156,-8.50706109955
158,-8.79782453628448
160,-9.07092065722431
162,-9.32425036756168
164,-9.55589662104448
166,-9.76418243857281
168,-9.94771570256176
170,-10.1054154661588
172,-10.2365166620793
174,-10.340552976734
176,-10.4173207354076
178,-10.4668293148349
180,-10.4892453479959
