CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.27196337357729,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,2,90,2.25,3.23310283824411,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,4,90,2.25,3.19443880761127,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,6,90,2.25,3.1564140405681,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,8,90,2.25,3.11941958372234,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,10,90,2.25,3.08377555831044,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,12,90,2.25,3.0497121860752,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,14,90,2.25,3.01735219210506,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,16,90,2.25,2.98669574041453,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,18,90,2.25,2.9576089640214,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,20,90,2.25,2.92981694367683,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,22,90,2.25,2.90290168358249,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,24,90,2.25,2.8763052598984,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,26,90,2.25,2.84933792163755,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,28,90,2.25,2.8211905507866,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,30,90,2.25,2.79095058197755,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,32,90,2.25,2.75762027289831,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,34,90,2.25,2.72013611985509,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,36,90,2.25,2.67738822650819,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,38,90,2.25,2.62823854144002,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,40,90,2.25,2.57153705602772,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,42,90,2.25,2.50613526840988,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,44,90,2.25,2.43089644376294,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
Phi90,46,90,2.25,2.3447024121454,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
