"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.05306435402659
1.005,-1.84977295597844
1.01,-1.67494406311445
1.015,-1.52401804558928
1.02,-1.39328393649894
1.025,-1.27970959509898
1.03,-1.18080782420508
1.035,-1.09453045839862
1.04,-1.01918425824807
1.045,-0.953363839049516
1.05,-0.895897936244438
1.055,-0.845806139720384
1.06,-0.802263872307128
1.065,-0.764573887008851
1.07,-0.732142945832965
1.075,-0.704462645735904
1.08,-0.681093593452438
1.085,-0.661652315378183
1.09,-0.645800432183647
1.095,-0.633235738638218
1.1,-0.623684913348558
1.105,-0.616897645447606
1.11,-0.612642009425669
1.115,-0.61070094843023
1.12,-0.610869743366187
1.125,-0.612954352820914
1.13,-0.616770510039537
1.135,-0.62214346068422
1.14,-0.628908221588805
1.145,-0.636910238519278
1.15,-0.646006321932036
1.155,-0.65606574509963
1.16,-0.666971399231505
1.165,-0.678620915115663
1.17,-0.690927679485568
1.175,-0.703821695472447
1.18,-0.717250258614836
1.185,-0.73117844145647
1.19,-0.745589399470641
1.195,-0.760484527958802
1.2,-0.775883513161228
1.205,-0.791824330995858
1.21,-0.808363253891517
1.215,-0.825574930677675
1.22,-0.843552607191102
1.225,-0.862408556993818
1.23,-0.882274793176837
1.235,-0.903304134345747
1.24,-0.92567170103289
1.245,-0.949576923116847
1.25,-0.975246144007016
1.255,-1.00293591221646
1.26,-1.03293705301441
1.265,-1.06557960738408
1.27,-1.10123870393009
1.275,-1.14034137652014
1.28,-1.18337422988081
1.285,-1.23089164151538
1.29,-1.28352379326125
1.295,-1.34198311788071
1.3,-1.40706650628026
1.305,-1.47964849418148
1.31,-1.56065708195062
1.315,-1.65101804776451
1.32,-1.75154464250064
1.325,-1.86273678827174
1.33,-1.98443867336112
1.335,-2.11529336768866
1.34,-2.25194980009207
1.345,-2.3880696330564
1.35,-2.51342339450807
1.355,-2.61378932991369
1.36,-2.67275648785028
1.365,-2.67618300813451
1.37,-2.61822661993434
1.375,-2.50543258927685
1.38,-2.35542708996479
1.385,-2.19063998721066
1.39,-2.03124822931585
1.395,-1.89110247111873
1.4,-1.77725870874708
1.405,-1.69159422447536
1.41,-1.63287052591155
1.415,-1.59838494628669
1.42,-1.58501882273362
1.425,-1.589794553735
1.43,-1.61011595690173
1.435,-1.64383273127194
1.44,-1.68921967621975
1.445,-1.74492185190116
1.45,-1.8098917281364
1.455,-1.88333011286537
1.46,-1.96463522073212
1.465,-2.05336067575974
1.47,-2.1491817143129
1.475,-2.25186833728218
1.48,-2.3612641078019
1.485,-2.47726942710069
1.49,-2.59982831427553
1.495,-2.72891790732432
1.5,-2.86454007016831
1.505,-3.0067146279278
1.51,-3.15547386185731
1.515,-3.31085798013787
1.52,-3.47291134568395
1.525,-3.64167929138154
1.53,-3.81720539020304
1.535,-3.99952907522873
1.54,-4.18868352492931
1.545,-4.38469374381867
1.55,-4.58757477907376
1.555,-4.79733002094371
1.56,-5.01394953952003
1.565,-5.23740841333354
1.57,-5.46766500679751
1.575,-5.70465915416063
1.58,-5.94831020777461
1.585,-6.19851490849776
1.59,-6.4551450363658
1.595,-6.71804480070847
1.6,-6.9870279312157
1.605,-7.2618744356896
1.61,-7.54232699713284
1.615,-7.82808699334822
1.62,-8.11881013746311
1.625,-8.41410175902028
1.63,-8.71351177391183
1.635,-9.01652942894601
1.64,-9.32257795460712
1.645,-9.63100931862853
1.65,-9.94109934364486
1.655,-10.2520435334715
1.66,-10.5629540415614
1.665,-10.8728583062713
1.67,-11.1806999614973
1.675,-11.4853426946021
1.68,-11.7855777485889
1.685,-12.0801357308765
1.69,-12.3677032741416
1.695,-12.6469448754574
1.7,-12.9165299067166
1.705,-13.1751643457698
1.71,-13.4216262496396
1.715,-13.6548034304906
1.72,-13.8737312784882
1.725,-14.0776282956592
1.73,-14.2659267524744
1.735,-14.4382960215002
1.74,-14.594656602085
1.745,-14.7351835896189
1.75,-14.860299267269
1.755,-14.9706554712663
1.76,-15.0671072557709
1.765,-15.1506800351502
