"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,2.87396447095993
2,2.85850889987808
4,2.83983204155537
6,2.81782115210986
8,2.79239052295801
10,2.76348347419463
12,2.73107453708801
14,2.69517181238981
16,2.65581945802832
18,2.61310022306672
20,2.56713790501813
22,2.51809956564763
24,2.46619729785813
26,2.41168929562391
28,2.35487994370213
30,2.2961186186297
32,2.23579688295659
34,2.17434376718451
36,2.11221887504768
38,2.04990312337611
40,1.98788704153018
42,1.92665670736314
44,1.86667758174702
46,1.80837671040487
48,1.75212397193114
50,1.69821324052358
52,1.64684447400645
54,1.59810780606128
56,1.55197069606215
58,1.50826906132893
60,1.46670309017299
62,1.4268381302752
64,1.38811069900482
66,1.34983931099916
68,1.3112395046658
70,1.27144220726193
72,1.22951442941307
74,1.18448123092603
76,1.13534794281147
78,1.08112174691157
80,1.02083187968146
82,0.953547914627717
84,0.878395765727139
86,0.794571224392825
88,0.701350984251911
90,0.598101216328165
92,0.484283832363381
94,0.359460619640879
96,0.223295452491082
98,0.0755547901545341
100,-0.0838933357468211
102,-0.255081652465379
104,-0.437947116370373
106,-0.632335350938303
108,-0.838005883675751
110,-1.05463800798111
112,-1.28183708283137
114,-1.51914106301629
116,-1.76602702763885
118,-2.02191744826934
120,-2.2861859152053
122,-2.55816202643216
124,-2.83713514530907
126,-3.12235675583832
128,-3.41304119390413
130,-3.70836461274133
132,-4.0074621523828
134,-4.30942342418377
136,-4.61328658752404
138,-4.91803147753805
140,-5.22257242754156
142,-5.5257516013341
144,-5.82633378892335
146,-6.12300370172689
148,-6.4143668056016
150,-6.69895462849144
152,-6.97523525506284
154,-7.24162936468253
156,-7.49653168988761
158,-7.73833720226496
160,-7.96547073120482
162,-8.17641817387476
164,-8.36975706304275
166,-8.54418412061322
168,-8.69853760806269
170,-8.83181280680978
172,-8.94316977056496
174,-9.03193347000724
176,-9.09758743356621
178,-9.13976280107333
180,-9.15822520230111
