"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.67663676945975
2,3.6494686781038
4,3.62107832762144
6,3.5914247037727
8,3.56047816644353
10,3.52822259280918
12,3.4946573052162
14,3.45979871177813
16,3.42368157296141
18,3.38635979424413
20,3.34790663470292
22,3.30841421578412
24,3.26799221534718
26,3.22676564114804
28,3.18487159689097
30,3.14245498402292
32,3.09966312405763
34,3.05663933885975
36,3.01351558817662
38,2.97040433152541
40,2.92738985064863
42,2.8845193332747
44,2.8417940722955
46,2.79916117015894
48,2.7565061506467
50,2.7136468654713
52,2.6703290400959
54,2.62622373373342
56,2.58092689756892
58,2.53396111040162
60,2.48477946129395
62,2.43277144403717
64,2.37727063702601
66,2.31756387123852
68,2.2529015424983
70,2.18250870314642
72,2.10559657099894
74,2.02137411616519
76,1.92905942371244
78,1.82789057650968
80,1.71713585229684
82,1.5961030773219
84,1.46414802210217
86,1.32068176059959
88,1.16517694118616
90,0.997172936145307
92,0.816279846944063
94,0.622181346663402
96,0.41463634085783
98,0.193479426169096
100,-0.0413798750806834
102,-0.289959123553409
104,-0.552206225108638
106,-0.828003938925183
108,-1.11717559478981
110,-1.41949194103249
112,-1.73467898958026
114,-2.06242665708035
116,-2.40239792323537
118,-2.75423814324778
120,-3.11758406597743
122,-3.49207202963933
124,-3.87734473970356
126,-4.27305598583625
128,-4.67887263157935
130,-5.09447321502329
132,-5.51954253103839
134,-5.95376162275225
136,-6.39679268662779
138,-6.84825848565002
140,-7.3077159641729
142,-7.77462386558846
144,-8.24830427717695
146,-8.72789818255886
148,-9.21231532101309
150,-9.70017897827309
152,-10.1897668218663
154,-10.6789496104917
156,-11.1651306138975
158,-11.6451899177994
160,-12.1154394442567
162,-12.5715963790623
164,-13.008784498012
166,-13.4215741559687
168,-13.8040717679466
170,-14.150067655633
172,-14.4532464124121
174,-14.7074561326815
176,-14.9070224756987
178,-15.0470822521618
180,-15.1239017618813
