"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.66929212551905
2,3.659498587533
4,3.64868761569739
6,3.63715150448463
8,3.6251098874525
10,3.61269365718032
12,3.59993067170486
14,3.58673413861386
16,3.57289441491064
18,3.55807473268327
20,3.54181107920658
22,3.52351615558823
24,3.50248704438932
26,3.47791596580763
28,3.44890331879043
30,3.41447210175884
32,3.37358278921917
34,3.32514779605762
36,3.26804477324866
38,3.2011281252257
40,3.12323829796712
42,3.03320853825419
44,2.92986895343525
46,2.81204779756839
48,2.67856996926817
50,2.52825272833652
52,2.35989862452686
54,2.17228558617771
56,1.96415404256877
58,1.73419085404748
60,1.48100969819172
62,1.20312740501636
64,0.89893554153354
66,0.566666302335455
68,0.20435144802682
70,-0.19022738109095
72,-0.619599200533275
74,-1.08667802788557
76,-1.5948549788064
78,-2.14811331995158
80,-2.75117325222652
82,-3.40967491973724
84,-4.1304094382372
86,-4.92160683005713
88,-5.7932815965634
90,-6.75760729165205
92,-7.82920205791413
94,-9.02494793617474
96,-10.3622233612838
98,-11.8523118340024
100,-13.4800422646209
102,-15.14887398001
104,-16.5732092712329
106,-17.2478620248043
108,-16.8646106733908
110,-15.736353813619
112,-14.3687199504977
114,-13.0468121851438
116,-11.8674695548241
118,-10.8467087504246
120,-9.97431104897212
122,-9.23403802780437
124,-8.61017358933271
126,-8.08927894527036
128,-7.66037515650681
130,-7.31466611006104
132,-7.04517669742211
134,-6.84642368655694
136,-6.71414809197092
138,-6.64510881530215
140,-6.63692941814976
142,-6.6879892572012
144,-6.79735188255413
146,-6.96472584751149
148,-7.19045538558402
150,-7.47554071711452
152,-7.82169017181402
154,-8.23140905341946
156,-8.70813346982297
158,-9.25642144134163
160,-9.88221855373729
162,-10.5932206383723
164,-11.3993585581399
166,-12.3134200292568
168,-13.3517675149796
170,-14.5349029876592
172,-15.8869196382742
174,-17.4304993814911
176,-19.166310638371
178,-21.0035380649183
180,-22.5859364135967
