"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.6749800851724
2,3.7030046181465
4,3.72779339369151
6,3.74972188776212
8,3.76913022870603
10,3.78630475384132
12,3.8014603878743
14,3.81472473309083
16,3.82612471466733
18,3.83557650243245
20,3.84287923847535
22,3.84771285418262
24,3.84963998539104
26,3.84811172016922
28,3.84247667015723
30,3.83199266832678
32,3.81584027957267
34,3.79313727099683
36,3.76295322081376
38,3.72432353474324
40,3.67626226764418
42,3.61777329548444
44,3.5478595296007
46,3.46552999642714
48,3.36980471121294
50,3.25971734849389
52,3.13431575444911
54,2.9926603593544
56,2.83382053690896
58,2.65686892702661
60,2.46087369550852
62,2.24488865282477
64,2.00794109867786
66,1.7490172011293
68,1.46704465916454
70,1.16087233441552
72,0.829246468961877
74,0.470783028922692
76,0.0839356262043998
78,-0.333041624739226
80,-0.782137051228344
82,-1.26563096487843
84,-1.78615256090521
86,-2.34674464921937
88,-2.9509358595467
90,-3.60281795054501
92,-4.30712135248495
94,-5.06927234633625
96,-5.89539454155533
98,-6.79217322228183
100,-7.76640735810394
102,-8.82387550130248
104,-9.96673091476356
106,-11.187852863774
108,-12.4593940786802
110,-13.7125226708109
112,-14.8127174668015
114,-15.5630779096997
116,-15.7936588288613
118,-15.4991034535498
120,-14.8444910834969
122,-14.0303318887793
124,-13.1972572818764
126,-12.4190335557131
128,-11.7269016008792
130,-11.1303910064389
132,-10.6292457259447
134,-10.2193467013538
136,-9.89546389149612
138,-9.65247535119815
140,-9.48587473711319
142,-9.39196003445494
144,-9.36788894248765
146,-9.41168884497848
148,-9.52226415619089
150,-9.69942367736487
152,-9.94394277121886
154,-10.2576740448944
156,-10.6437236964369
158,-11.1067186170111
160,-11.6532032955073
162,-12.2922291668117
164,-13.0362392891233
166,-13.9024211030823
168,-14.9148223783091
170,-16.1077337655125
172,-17.5311399639221
174,-19.259068861013
176,-21.3982385838472
178,-24.0628363501529
180,-27.0464144163683
