"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.28444454637012
2,3.26869644603079
4,3.25217560114652
6,3.23553976136635
8,3.2193991221944
10,3.20428691314887
12,3.19063072139868
14,3.1787262522019
16,3.16871520859071
18,3.16056878206963
20,3.15407788618388
22,3.14885076708568
24,3.14431804681599
26,3.13974466902765
28,3.13424769824615
30,3.12681853459928
32,3.11634788429537
34,3.10165178099947
36,3.08149706651458
38,3.05462497287813
40,3.01977175441002
42,2.97568564970055
44,2.92113976977783
46,2.85494078106877
48,2.7759334640322
50,2.68300137520049
52,2.57506392468089
54,2.45107021082539
56,2.30998993888717
58,2.15080170119099
60,1.97247882138084
62,1.77397287110505
64,1.55419485778272
66,1.3119939577443
68,1.04613352809607
70,0.755263968398388
72,0.437891812282506
74,0.0923441995884757
76,-0.283272400394129
78,-0.691120687058265
80,-1.13369013651164
82,-1.61386609604438
84,-2.13501326974534
86,-2.70107695972592
88,-3.31670552655162
90,-3.98739654673756
92,-4.7196653322804
94,-5.52122367144446
96,-6.40112882221394
98,-7.36979347307906
100,-8.43857612119959
102,-9.61824854288296
104,-10.9146063049851
106,-12.3171280985215
108,-13.7723561398988
110,-15.1332200550331
112,-16.1133559389168
114,-16.3890514515585
116,-15.9035236826801
118,-14.9360864815013
120,-13.8079145352501
122,-12.7065895595737
124,-11.7082904184806
126,-10.8338733717472
128,-10.0820923980073
130,-9.44436350182679
132,-8.91062588336305
134,-8.47147195569633
136,-8.11879620779251
138,-7.84588311600452
140,-7.64730324436175
142,-7.51876327561338
144,-7.45696547155621
146,-7.45949597315563
148,-7.52474755835323
150,-7.65187802934683
152,-7.84080502929042
154,-8.09223972710415
156,-8.40776482451315
158,-8.78996685461825
160,-9.24263946934252
162,-9.77108480481236
164,-10.3825567434188
166,-11.08691790127
168,-11.897630804082
170,-12.8332910354494
172,-13.9200712899028
174,-15.1957454575102
176,-16.7164915041904
178,-18.568297612376
180,-20.8826900354645
