"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.37373745583906
1.005,-1.27160697084626
1.01,-1.18090293009456
1.015,-1.10033851674108
1.02,-1.02877606886479
1.025,-0.965220606878202
1.03,-0.908809574875223
1.035,-0.858800427898777
1.04,-0.814557235838849
1.045,-0.775537122936641
1.05,-0.741277102845324
1.055,-0.71138168358883
1.06,-0.685511486052722
1.065,-0.663373027787258
1.07,-0.644709758024304
1.075,-0.629294380312213
1.08,-0.616922459521403
1.085,-0.607407276274263
1.09,-0.600575862310325
1.095,-0.59626612462453
1.1,-0.594324945034391
1.105,-0.594607126125568
1.11,-0.596975045193887
1.115,-0.601298875344359
1.12,-0.607457237262669
1.125,-0.615338155699411
1.13,-0.624840210275281
1.135,-0.635873789390346
1.14,-0.648362377252386
1.145,-0.662243825861076
1.15,-0.677471584956682
1.155,-0.694015882553853
1.16,-0.711864866186542
1.165,-0.73102573020463
1.17,-0.751525867514561
1.175,-0.773414095434623
1.18,-0.796762015409792
1.185,-0.82166557590411
1.19,-0.848246917627298
1.195,-0.876656591150989
1.2,-0.907076249702562
1.205,-0.939721935189632
1.21,-0.974848093839059
1.215,-1.01275247943766
1.22,-1.05378212660691
1.225,-1.09834060220684
1.23,-1.14689676599009
1.235,-1.19999528409887
1.24,-1.25826912563014
1.245,-1.32245420482702
1.25,-1.39340615758491
1.255,-1.47211886764539
1.26,-1.55974361957787
1.265,-1.65760636225409
1.27,-1.76721801742047
1.275,-1.89026822039895
1.28,-2.02858497223859
1.285,-2.18402937659921
1.29,-2.35827334718814
1.295,-2.55237703717893
1.3,-2.76604519545506
1.305,-2.99641895302628
1.31,-3.23631737716469
1.315,-3.47212673879706
1.32,-3.6822454023691
1.325,-3.83809010366948
1.33,-3.91013530670111
1.335,-3.87906600686734
1.34,-3.7464704670932
1.345,-3.53652344809244
1.35,-3.28636943444248
1.355,-3.03249025134402
1.36,-2.80164088717109
1.365,-2.60875571795104
1.37,-2.45925649081879
1.375,-2.35256590048214
1.38,-2.28506461893395
1.385,-2.25202997969835
1.39,-2.24870606085197
1.395,-2.27079818785913
1.4,-2.31463888868411
1.405,-2.37718824794406
1.41,-2.45596275488155
1.415,-2.54894190670883
1.42,-2.6544759116204
1.425,-2.77120402858911
1.43,-2.89798624818143
1.435,-3.03384793272534
1.44,-3.17793584806816
1.445,-3.32948373681931
1.45,-3.48778569187627
1.455,-3.65217583762787
1.46,-3.82201309842141
1.465,-3.99667008137742
1.47,-4.17552530759941
1.475,-4.35795819096225
1.48,-4.54334629140575
1.485,-4.73106446607065
1.49,-4.92048561257865
1.495,-5.11098274938871
1.5,-5.30193221266738
1.505,-5.49271777096282
1.51,-5.68273547107309
1.515,-5.8713990334241
1.52,-6.05814561540099
1.525,-6.24244175870779
1.53,-6.4237893342161
1.535,-6.60173129705391
1.54,-6.77585706784591
1.545,-6.94580736466727
1.55,-7.11127832554515
1.555,-7.27202478372168
1.56,-7.42786258713461
1.565,-7.57866988866712
1.57,-7.72438737298049
1.575,-7.8650174269313
1.58,-8.00062230117488
1.585,-8.13132134800057
1.59,-8.25728745243092
1.595,-8.3787427983265
1.6,-8.49595412751118
1.605,-8.60922765735245
1.61,-8.71890382109649
1.615,-8.82535198650461
1.62,-8.92896529335913
1.625,-9.0301557308865
1.63,-9.12934955384271
1.635,-9.22698311261931
1.64,-9.32349914972908
1.645,-9.41934359361003
1.65,-9.51496286170897
1.655,-9.61080166879951
1.66,-9.70730132369985
1.665,-9.80489848797591
1.67,-9.90402436366148
1.675,-10.0051042731814
1.68,-10.1085575931523
1.685,-10.2147980041385
1.69,-10.3242340203727
1.695,-10.4372697665305
1.7,-10.5543059725758
1.705,-10.6757411621983
1.71,-10.8019730152476
1.715,-10.9333998896967
1.72,-11.0704224939435
1.725,-11.2134457056527
1.73,-11.3628805388599
1.735,-11.5191462667551
1.74,-11.6826727135309
1.745,-11.8539027350503
1.75,-12.0332949150477
1.755,-12.2213265113398
1.76,-12.418496695395
1.765,-12.6253301389467
1.77,-12.8423810135947
1.775,-13.0702374841268
1.78,-13.3095267943439
1.785,-13.560921066486
1.79,-13.8251439632221
1.795,-14.1029783962771
1.8,-14.3952755104226
1.805,-14.7029652288068
1.81,-15.0270687196408
1.815,-15.3687132408123
1.82,-15.7291499460341
1.825,-16.1097754047632
1.83,-16.5121578140832
1.835,-16.9380691864283
1.84,-17.389525214768
1.845,-17.8688350935571
1.85,-18.3786643782012
1.855,-18.9221150993549
1.86,-19.5028289610225
1.865,-20.1251217639743
1.87,-20.7941605282646
1.875,-21.516199583055
1.88,-22.298898689948
1.885,-23.1517554849939
1.89,-24.0866955204953
