CutName,Theta_deg,Phi_deg,Freq_GHz,Gain_dBi,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
Phi90,0,90,2.25,3.19957363718426,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,2,90,2.25,3.16130525791164,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,4,90,2.25,3.12377805041117,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,6,90,2.25,3.08769860447701,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,8,90,2.25,3.05373537609164,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,10,90,2.25,3.02248601257354,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,12,90,2.25,2.99444347951609,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,14,90,2.25,2.96996316850744,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,16,90,2.25,2.94923336246026,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,18,90,2.25,2.9322513804249,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,20,90,2.25,2.91880738513772,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
Phi90,22,90,2.25,2.90847723245758,15.9297721794761,40.0171349496212,17.2605998390054,14.8379875664437,19.3214763954107,3.52112047300093,23,sim_023
