"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.69649762808951
2,3.73141628747286
4,3.765357983709
6,3.79844861764298
8,3.83070503540884
10,3.86202420477094
12,3.89217653702742
14,3.92080382023237
16,3.94742188249487
18,3.97142774168377
20,3.99211066314265
22,4.00866627823599
24,4.02021274069519
26,4.0258078268754
28,4.02446591687106
30,4.01517390985022
32,3.99690530449943
34,3.96863188642948
36,3.92933268238843
38,3.87800004427159
40,3.81364289845074
42,3.73528732845122
44,3.64197474766729
46,3.53275796413788
48,3.40669544491841
50,3.2628440586033
52,3.10025051732797
54,2.91794166066895
56,2.71491362976257
58,2.49011987690158
60,2.24245784973583
62,1.97075408568551
64,1.67374735721961
66,1.35006942952437
68,0.99822293954011
70,0.616555897750736
72,0.203232385168555
74,-0.243800768992499
76,-0.726851068724493
78,-1.24851996853055
80,-1.81174192235024
82,-2.41981614032732
84,-3.07641739621641
86,-3.7855589365739
88,-4.55145500031889
90,-5.37818135711302
92,-6.26893861138424
94,-7.2245491345245
96,-8.24051860534182
98,-9.30157339985957
100,-10.3723891874556
102,-11.3847938780703
104,-12.2288372255338
106,-12.769000919426
108,-12.9049329139545
110,-12.6403832107417
112,-12.0807089596634
114,-11.362226087172
116,-10.5936882230383
118,-9.84215242288645
120,-9.1425338670814
122,-8.51030237057629
124,-7.95052909164247
126,-7.46318492742641
128,-7.04598741158696
130,-6.69586191495554
132,-6.40966631487134
134,-6.18453621933951
136,-6.01803957246074
138,-5.90823915235723
140,-5.8537143246576
142,-5.85356912034834
144,-5.90744138453181
146,-6.01552176014406
148,-6.17858876975435
150,-6.39806583805637
152,-6.67610714930973
154,-7.01572162795111
156,-7.42094829189227
158,-7.89710232340523
160,-8.45112038235749
162,-9.09204727414821
164,-9.83172533057067
166,-10.6857716120346
168,-11.674942939024
170,-12.8269298479346
172,-14.1782097832622
174,-15.7736449476259
176,-17.6529062655007
178,-19.7767054738065
180,-21.742849122755
