"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,2.84008323643496
2,2.82487483743948
4,2.80709507733355
6,2.78665373572299
8,2.76348638614471
10,2.73755619620608
12,2.70885580014541
14,2.67740921155947
16,2.64327371016588
18,2.60654160130308
20,2.56734171184573
22,2.52584045317317
24,2.48224225311447
26,2.43678913726216
28,2.3897592290227
30,2.34146394088658
32,2.29224365029914
34,2.24246169539094
36,2.19249659083222
38,2.14273245258242
40,2.0935477301867
42,2.04530247129555
44,1.99832447664308
46,1.9528948330771
48,1.90923342343413
50,1.86748509053592
52,1.8277071653455
54,1.78985904727774
56,1.75379444473193
58,1.71925675028027
60,1.68587784905854
62,1.65318045810596
64,1.6205838893416
66,1.58741294025915
68,1.55290946183137
70,1.5162460444905
72,1.4765412054729
74,1.43287545261879
76,1.38430763375056
78,1.32989104638265
80,1.26868886780058
82,1.19978855916913
84,1.12231498994682
86,1.03544211383779
88,0.938403100925138
90,0.830498891073471
92,0.711105181601513
94,0.579677899263705
96,0.43575723501743
98,0.2789703423078
100,0.109032817902404
102,-0.0742508995081738
104,-0.270988062313442
106,-0.481198912481687
108,-0.704818563580632
110,-0.941699268247155
112,-1.1916128573066
114,-1.45425312243261
116,-1.72923790282423
118,-2.01611062978652
120,-2.3143410837348
122,-2.62332512890343
124,-2.94238321534122
126,-3.27075747951494
128,-3.60760733828942
130,-3.95200356059442
132,-4.30292092075486
134,-4.65922969013011
136,-5.01968640988286
138,-5.38292460378258
140,-5.74744632601456
142,-6.1116156762077
144,-6.47365562225446
146,-6.83164960841201
148,-7.18354943788614
150,-7.52719074632397
152,-7.8603169722301
154,-8.18061205333718
156,-8.4857411520302
158,-8.77339762288508
160,-9.04135334260895
162,-9.2875086520208
164,-9.50993775715462
166,-9.70692570082569
168,-9.87699402190669
170,-10.018913861979
172,-10.1317072661186
174,-10.2146393339589
176,-10.2672052632338
178,-10.2891168461762
180,-10.2802924850603
