"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.37458702363231
2,3.34492377717201
4,3.31394928859753
6,3.28161823946076
8,3.24790933773614
10,3.21282785513827
12,3.17640775600506
14,3.13871333082323
16,3.09984023406097
18,3.05991581379348
20,3.01909861145364
22,2.97757690604332
24,2.93556618065136
26,2.89330540250551
28,2.85105203314539
30,2.80907572414541
32,2.76765070664758
34,2.72704694890635
36,2.68752023251358
38,2.64930138049682
40,2.61258495280572
42,2.57751779914096
44,2.54418791727724
46,2.51261409896023
48,2.48273684861271
50,2.45441102864886
52,2.42740061891807
54,2.40137588041021
56,2.37591309233315
58,2.35049689738412
60,2.32452515435633
62,2.29731607191213
64,2.26811729249912
66,2.23611651818135
68,2.20045322425638
70,2.16023099199134
72,2.11453000560784
74,2.0624192955229
76,2.00296836335371
78,1.93525788763991
80,1.85838927651254
82,1.77149289961747
84,1.67373489279803
86,1.56432248303162
88,1.44250782679043
90,1.30759039222501
92,1.15891794492031
94,0.995886219451051
96,0.817937375779192
98,0.62455735192791
100,0.415272233470446
102,0.189643767143211
104,-0.0527358489365993
106,-0.312249761890071
108,-0.589262707683556
110,-0.884127559227931
112,-1.19719203442467
114,-1.5288054181387
116,-1.8793251510981
118,-2.24912313800701
120,-2.63859162623113
122,-3.04814850444369
124,-3.47824186630089
126,-3.92935367564461
128,-4.40200235424093
130,-4.89674408702479
132,-5.41417259835332
134,-5.95491708931053
136,-6.51963793174519
138,-7.10901957709939
140,-7.72375993956041
142,-8.36455522763135
144,-9.03207878620684
146,-9.72695191030155
148,-10.4497037011963
150,-11.2007156910631
152,-11.9801448904907
154,-12.7878156655854
156,-13.6230657017104
158,-14.4845231382639
160,-15.3697791888802
162,-16.2749014503872
164,-17.1937071687857
166,-18.1166883195757
168,-19.0294744529868
170,-19.9107999148758
172,-20.7302490745629
174,-21.4467835304119
176,-22.0102028797584
178,-22.3683313288232
180,-22.4805919285469
