"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.33622707144141
2,3.31478169394078
4,3.29338997035785
6,3.2726072794869
8,3.25293205072151
10,3.23478098858021
12,3.21846485409742
14,3.20416628024311
16,3.19192108105404
18,3.1816043461888
20,3.17292230027633
22,3.16541047939671
24,3.15843828506471
26,3.15121948053968
28,3.14282775665369
30,3.13221616477033
32,3.1182390232331
34,3.0996748575813
36,3.07524901907513
38,3.04365481005259
40,3.00357218980844
42,2.95368340232394
44,2.89268512428921
46,2.81929695450631
48,2.73226623989696
50,2.63036935377281
52,2.51240961028334
54,2.37721202079127
56,2.22361508099435
58,2.05045972957552
60,1.8565755463087
62,1.64076416385814
64,1.40177975409785
66,1.13830631452262
68,0.848931317621364
70,0.532115086607405
72,0.186155011312532
74,-0.190856599280798
76,-0.601082638473726
78,-1.0470014301974
80,-1.53147986028989
82,-2.05786302520508
84,-2.63008496176428
86,-3.25280596428214
88,-3.93158250136863
90,-4.67307463964757
92,-5.4852901134867
94,-6.37784591032503
96,-7.36217721230246
98,-8.45148660696051
100,-9.65986233188054
102,-10.9990288912129
104,-12.4687032427629
106,-14.0308831516924
108,-15.5516440450963
110,-16.7215022374797
112,-17.1215921254007
114,-16.6195276913834
116,-15.543462674107
118,-14.291305604916
120,-13.0823055882849
122,-11.9958244563143
124,-11.0480587896693
126,-10.2326968544613
128,-9.53724417891764
130,-8.94885475256761
132,-8.45615875647723
134,-8.04964348063228
136,-7.72154840709401
138,-7.46562850883004
140,-7.27691144755988
142,-7.15148872963497
144,-7.08634947269408
146,-7.07925477993163
148,-7.1286479656541
150,-7.23359604035072
152,-7.39375901786265
154,-7.60938502538653
156,-7.88133061550994
158,-8.21110698073331
160,-8.60095380783017
162,-9.05394292275798
164,-9.57411275941146
166,-10.1666298191439
168,-10.8379593085067
170,-11.5959910068804
172,-12.4499760016976
174,-13.4099052507105
176,-14.4844038414087
178,-15.6748617022586
180,-16.9605214000697
