"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.56049541389742
2,3.537073043233
4,3.51282597436311
6,3.48773896876511
8,3.46180497301783
10,3.43502680189693
12,3.40741858001761
14,3.37900685979507
16,3.34983132649158
18,3.31994499710068
20,3.28941381979099
22,3.25831558566387
24,3.22673807571781
26,3.19477638405456
28,3.16252938409858
30,3.13009533803502
32,3.09756669023779
34,3.06502413176998
36,3.03253007279971
38,3.00012170979826
40,2.9678039207516
42,2.93554225996846
44,2.90325635007381
46,2.87081397866851
48,2.83802619828102
50,2.80464369963108
52,2.77035468080904
54,2.73478437168527
56,2.69749629839014
58,2.65799529295918
60,2.61573217462183
62,2.57010995781195
64,2.52049138281668
66,2.46620752145821
68,2.40656718382167
70,2.3408668424128
72,2.26840079525805
74,2.18847130621114
76,2.1003984853823
78,2.00352970139554
80,1.89724834675281
82,1.78098180533403
84,1.65420849529438
86,1.51646388060647
88,1.36734536040131
90,1.20651595801009
92,1.03370674268859
94,0.848717928269473
96,0.651418606433935
98,0.441745089866903
100,0.219697863945351
102,-0.0146628239459817
104,-0.261222670233779
106,-0.519820203137514
108,-0.790254687462638
110,-1.07229482366244
112,-1.36568795927408
114,-1.6701694726651
116,-1.98547193580886
118,-2.31133361838023
120,-2.64750586330364
122,-2.99375884663925
124,-3.34988523374373
126,-3.71570125878427
128,-4.09104478398409
130,-4.47576993488756
132,-4.86973795369173
134,-5.27280395904671
136,-5.68479934294625
138,-6.10550957048619
140,-6.53464717676169
142,-6.97181978246299
144,-7.41649298825798
146,-7.86794807933027
148,-8.32523460817126
150,-8.78711817157343
152,-9.25202411600622
154,-9.71797856488652
156,-10.1825491361114
158,-10.6427890692905
160,-11.0951902240272
162,-11.5356524605113
164,-11.9594790219159
166,-12.3614092152791
168,-12.7357001657802
170,-13.076267712835
172,-13.3768916605231
174,-13.6314821038794
176,-13.8343920121184
178,-13.9807487610506
180,-14.0667673551919
