"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.41441754213239
2,3.38093090628839
4,3.34564555874142
6,3.30917166184277
8,3.27213316095142
10,3.23514284764159
12,3.19877515688945
14,3.1635379504385
16,3.12984478204776
18,3.09798928027928
20,3.06812328022468
22,3.04024016308661
24,3.01416452296814
26,2.9895488036387
28,2.9658769903966
30,2.94247487557956
32,2.91852591494657
34,2.89309131747621
36,2.86513280045646
38,2.83353640337337
40,2.79713586921728
42,2.75473433193645
44,2.70512334592964
46,2.64709861023552
48,2.57947203704197
50,2.50108006404904
52,2.41078829877372
54,2.30749270705798
56,2.1901176230499
58,2.05761087381874
60,1.90893629033265
62,1.74306382893998
64,1.5589574627116
66,1.35556092595194
68,1.13178131052841
70,0.886470418973736
72,0.618403673524461
74,0.326256257283409
76,0.0085760171231847
78,-0.336247519106054
80,-0.710018872181966
82,-1.11477820256208
84,-1.55285016664944
86,-2.02690174545513
88,-2.54001101097988
90,-3.09574886464426
92,-3.69827533289263
94,-4.35245030023764
96,-5.06395395353634
98,-5.83940100904499
100,-6.68640661347968
102,-7.6135013948292
104,-8.62965389793302
106,-9.74283819905129
108,-10.9563602831343
110,-12.2601342262581
112,-13.6116272163276
114,-14.9011188506738
116,-15.916153501496
118,-16.3858199321625
120,-16.1795389862765
122,-15.4448622068709
124,-14.4543975797209
126,-13.4145686258988
128,-12.4302329307211
130,-11.5417199324444
132,-10.7585672339416
134,-10.0776946421064
136,-9.49166543433153
138,-8.99214995514631
140,-8.57126868467348
142,-8.22203482515647
144,-7.93842883675136
146,-7.71533381395038
148,-7.54842879043303
150,-7.43407992074118
152,-7.36924478910506
154,-7.35139459595189
156,-7.37845471961286
158,-7.44876263342712
160,-7.56104180843491
162,-7.71439034384804
164,-7.90828332363944
166,-8.14258815177877
168,-8.41759229155615
170,-8.7340428508499
172,-9.09319718530373
174,-9.49688286372333
176,-9.94756337879059
178,-10.4484016824868
180,-11.0033044514373
