"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.80907845804096
2,3.80160434763466
4,3.7924463749101
6,3.78191898442162
8,3.77029266091446
10,3.75777800981537
12,3.74451019516846
14,3.73053459757147
16,3.71579454761519
18,3.7001219081584
20,3.68323112185324
22,3.66471711931231
24,3.64405721849446
26,3.62061686463852
28,3.59365879255917
30,3.56235496738922
32,3.52580049737369
34,3.48302862491735
36,3.4330258909013
38,3.37474662375727
40,3.30712601318972
42,3.22909116919812
44,3.13956972009006
46,3.03749565060403
48,2.92181220913641
50,2.79147181212211
52,2.64543293910861
54,2.48265404299341
56,2.30208449786622
58,2.10265257481738
60,1.88325037684858
62,1.64271557934156
64,1.37980971175161
66,1.09319257525528
68,0.781392211537887
70,0.442769605770812
72,0.0754770012912824
74,-0.322591704693258
76,-0.753860565529687
78,-1.22114401557458
80,-1.7277359566511
82,-2.27752066748189
84,-2.87511243455762
86,-3.52603291221937
88,-4.23693742188762
90,-5.01590261510893
92,-5.8727848236034
94,-6.81964136142452
96,-7.87114844242368
98,-9.04476943396118
100,-10.359890861683
102,-11.8335547639891
104,-13.465825234758
106,-15.1963077917834
108,-16.8009199145139
110,-17.7860251530087
112,-17.676838270293
114,-16.6433207679859
116,-15.2497952658927
118,-13.866139134203
120,-12.6254561166231
122,-11.553164046056
124,-10.6396119001206
126,-9.86693920839441
128,-9.21757447295204
130,-8.67646339592789
132,-8.23130156880614
134,-7.87220375888584
136,-7.59127526768876
138,-7.38222529225662
140,-7.24005393220961
142,-7.16081048879009
144,-7.14141206667275
146,-7.1795111983014
148,-7.27340334297726
150,-7.42196768491261
152,-7.62463709133186
154,-7.88139532038271
156,-8.19280169368293
158,-8.56004564417885
160,-8.98503603468625
162,-9.47053318026829
164,-10.0203354089944
166,-10.6395370662645
168,-11.3348811716527
170,-12.115236461914
172,-12.9922304821659
174,-13.981050254192
176,-15.1013205069779
178,-16.3775852862009
180,-17.837556266551
